Gene,Mean Difference in -log(BH)
GATA1,-0.2616585861011098
GATA2,-0.23342320778390122
GATSL3,-0.7241589630474792
GBA,-0.11143305552585171
GBA2,-0.600880662648489
GBE1,-0.7226370087215657
GBP4,-0.7241589630474792
GBP5,-0.7241589630474792
GCK,-0.83370462769801
GCNT2,-0.7051228396644484
GDF15,-0.022292725685140853
GDNF,-0.2585546164033702
GEM,-0.2585546164033702
GET4,-0.600880662648489
GFER,-0.2585546164033702
GGCX,-0.7241589630474792
GGT1,0.0563220956567818
GH1,-0.2585546164033702
GHR,-0.2686230295282266
GHS,-0.7241589630474792
GIF,-0.600880662648489
GIP,-0.7241589630474792
GJA4,-0.2585546164033702
GJA5,-0.2585546164033702
GJB2,-0.7226370087215657
GJB6,-0.7226370087215657
GJC2,-0.2795123796036034
GJC3,-0.600880662648489
GK,-0.5646881860517053
GLA,-0.2616585861011098
GLB1,-0.6313298223058947
GLCLC,-0.7241589630474792
GLCLR,-0.7241589630474792
GLRX2,-0.7241589630474792
GLT1D1,-0.7241589630474792
GLULP5,-0.7241589630474792
GMPPA,-0.600880662648489
GNA11,-0.600880662648489
GNAI2P2,-0.7241589630474792
GNAL,-0.7511245830492573
GNAQ,-0.2616585861011098
GNAS,-0.7038669098208826
GNAS-AS1,-0.7241589630474792
GNB3,-0.3034492896799361
GNB4,-0.600880662648489
GNE,-0.21132595518782496
GNPATP,-0.7241589630474792
GNPTAB,-0.07304062489163274
GORASP1,0.0563220956567818
GP1BA,-0.45043754488869797
GP34,-0.7241589630474792
GP3A,-0.7241589630474792
GP5,-0.21132595518782496
GP6,-0.24996329539418385
GPANK1,-0.600880662648489
GPD1,-0.3034492896799361
GPER1,-0.7241589630474792
GPI,-0.31832085832836376
GPIHBP1,-0.3034492896799361
GPNMB,-0.6313298223058947
GPR101,-0.2795123796036034
GPR12,-0.7241589630474792
GPR15,-0.600880662648489
GPR160,-0.7241589630474792
GPR162,-0.3034492896799361
GPR17,-0.7241589630474792
GPR35,-0.3139828990677706
GPR65,-0.7241589630474792
GPRIN3,-0.7241589630474792
GPT,-0.5281432543585849
GPX1,-0.4659524970963753
GRAP2,-0.024538863437767216
GREB1,-0.3034492896799361
GRIK2,-0.3976695832296136
GRIN2A,-0.5881860122576066
GRIN2B,-0.044869343523860294
GRIN3A,-0.044869343523860294
GRIP1,-0.7241589630474792
GRK2,-0.7241589630474792
GRN,-0.044869343523860294
GSC,-0.21132595518782496
GSK3B,-0.2585546164033702
GSR,-0.2585546164033702
GSTK1,-0.7186984253567977
GSTM1,-0.5022632928278118
GSTP1,-0.2616585861011098
GSTT1,-0.5731041601043857
GSTZ1,-0.600880662648489
GT,-0.31804519317408025
GTF2H1,-0.600880662648489
GTF2I,-0.5578765996937048
GTF2IRD1,-0.5578765996937048
GTF3AP5,-0.7241589630474792
GUCY1A1,-0.7241589630474792
GUCY1A2,-0.7241589630474792
GUCY1A3,-0.21132595518782496
GUSB,-0.2616585861011098
GVINP1,-0.3034492896799361
GYPA,-0.7241589630474792
GZMA,-0.024538863437767216
GZMH,-0.600880662648489
GZMM,-0.2585546164033702
H19,-0.7226370087215657
HADHA,-0.2616585861011098
HADHB,-0.2616585861011098
HAMP,-0.7038669098208826
HANAC,-0.37506576263153263
HAPLN1,-0.7241589630474792
HAS1,-0.7226370087215657
HBA1,-0.2616585861011098
HBA2,-0.2616585861011098
HBB,-0.600880662648489
HBBP1,-0.600880662648489
HCLS1,-0.600880662648489
HDAC4,-0.5881860122576066
HDAC6,-0.2585546164033702
HDAC8,-0.2795123796036034
HDAC9,-0.2275574013320193
HDL3,-0.3034492896799361
HELQ,-0.600880662648489
HERC2,-0.600880662648489
HERPUD1,-0.600880662648489
HFE,-0.4148637841533885
HGD,-0.6392099142205949
HGF,-0.2275574013320193
HIF1A,-0.3034492896799361
HINT1,-0.600880662648489
HIRA,-0.21132595518782496
HLA-A,-0.3305012028874355
HLA-B,-0.27258845884560684
HLA-C,-0.7241589630474792
HLA-DOA,-0.35322613379276624
HLA-DPA1,-0.21132595518782496
HLA-DPB1,-0.1372202023375094
HLA-DQA1,-0.7241589630474792
HLA-DQB1,-0.7241589630474792
HLA-DRB1,-0.5203868571737893
HLA-DRB4,-0.2585546164033702
HLA-E,-0.6385590793733147
HLA-G,-0.024538863437767216
HMBS,-0.3034492896799361
HMCN2,-0.7241589630474792
HMGA1,-0.2585546164033702
HMGB1,-0.6385590793733147
HMGB1P1,-0.7241589630474792
HMGB1P5,-0.7241589630474792
HMGB2,-0.7241589630474792
HMGB3P23,-0.7241589630474792
HMGB3P25,-0.7241589630474792
HMGN1P19,-0.7241589630474792
HMGN2P7,-0.7241589630474792
HMMR,-0.600880662648489
HMOX1,-0.3034492896799361
HNF1A,-0.83370462769801
HNMT,-0.11378164600453868
HNRNPA1P20,-0.7241589630474792
HNRNPA1P74,-0.83370462769801
HNRNPA3P1,-0.7241589630474792
HNRNPA3P8,-0.7241589630474792
HOXA11,-0.21132595518782496
HP,-0.4831997072189983
HPGD,-0.27540873786174813
HPGDS,-0.26566258872484183
HPRT1,-0.5881860122576066
HPRT1P2,-0.7241589630474792
HPSE,-0.21132595518782496
HRAS,-0.35322613379276624
HRH1,-0.2585546164033702
HRSP12,-0.35322613379276624
HS3ST4,-0.7241589630474792
HSBP1P2,-0.7241589630474792
HSD17B12,-0.7241589630474792
HSD17B14,-0.7241589630474792
HSD17B4,-0.600880662648489
HSD17B6,-0.7511245830492573
HSD3B7,-0.600880662648489
HSF1,-0.2585546164033702
HSP90AA4P,-0.7241589630474792
HSP90AB2P,-0.6434167025021932
HSP90B2P,-0.2585546164033702
HSPA12B,-0.6313298223058947
HSPA14,-0.2585546164033702
HSPA1A,-0.2585546164033702
HSPA1B,-0.20835983165501323
HSPA1L,0.34378280057691296
HSPA2,-0.2585546164033702
HSPA4,-0.024538863437767216
HSPA5,-0.024538863437767216
HSPA8P12,-0.7241589630474792
HSPA8P5,-0.7241589630474792
HSPB1,-0.024538863437767216
HSPB2,-0.03265635356749569
HSPB3,-0.09951478429082447
HSPD1,-0.3924361395559139
HSPE1,-0.2585546164033702
HTC2,-0.21132595518782496
HTR1A,-0.044869343523860294
HTR1B,-0.7241589630474792
HTR1E,-0.7241589630474792
HTR1F,-0.7511245830492573
HTR6,-0.7511245830492573
HTRA2,-0.3076039856010708
HUS1,-0.600880662648489
HYPLIP1,-0.3034492896799361
IBA57,-0.600880662648489
IBSP,-0.2585546164033702
ICAM1,0.34378280057691296
ICH,-0.7241589630474792
ICOS,-0.21132595518782496
ID2,-0.3976695832296136
ID3,-0.600880662648489
IDH1,-0.600880662648489
IDH2,-0.600880662648489
IDUA,-0.11378164600453868
IER3IP1,-0.83370462769801
IFI44,-0.600880662648489
IFIH1,-0.21132595518782496
IFIT1,-0.7241589630474792
IFITM3,-0.024538863437767216
IFN1@,-0.2585546164033702
IFNA1,-0.13268241765795388
IFNA13,-0.13268241765795388
IFNAR1,-0.35322613379276624
IFNAR2,-0.21132595518782496
IFNG,-0.6845505869609058
IFNGR2,-0.7226370087215657
IFNL3,-0.21132595518782496
IFT74,-0.7241589630474792
IFT80,-0.2616585861011098
IGF2,-0.39901535196748694
IGF2BP1,-0.7241589630474792
IGF2BP3,-0.600880662648489
IGF2R,-0.024538863437767216
IGH,-0.14083624112926454
IGHG1,-0.600880662648489
IGHG3,-0.21132595518782496
IGHM,-0.10433561004426355
IGHMBP2,-0.600880662648489
IGLL1,-0.09951478429082447
IKBKAP,-0.7226370087215657
IKBKG,-0.2616585861011098
IKZF1,-0.4987683972840995
IL10,-0.25965013512021945
IL10RA,-0.2585546164033702
IL11,-0.11378164600453868
IL12A,-0.5909897478589389
IL12A-AS1,-0.5830965810349039
IL12B,-0.2585546164033702
IL13,-0.2585546164033702
IL15,-0.024538863437767216
IL16,-0.6313298223058947
IL17A,-0.2530007969818752
IL17F,-0.7241589630474792
IL17RD,-0.600880662648489
IL18,-0.5390433609548593
IL18BP,-0.7241589630474792
IL1A,-0.22871500014288793
IL1B,0.038413258783448256
IL1R1,-0.2585546164033702
IL1RAP,-0.7241589630474792
IL1RL1,-0.7241589630474792
IL1RN,-0.36313231494699516
IL2,-0.1620193824013896
IL23R,-0.3206549400812757
IL27RA,-0.024538863437767216
IL2RA,-0.09441394974522961
IL2RB,-0.2616585861011098
IL2RG,-0.2585546164033702
IL3,-0.5882973688399827
IL32,-0.2585546164033702
IL33,-0.5881860122576066
IL4R,-0.2585546164033702
IL6,-0.5200539998707226
IL6RP1,-0.7241589630474792
IL6ST,-0.600880662648489
IL7R,-0.2585546164033702
IL9,-0.7241589630474792
ILF2P2,-0.7241589630474792
IMPAD1,-0.7241589630474792
IMPG1,-0.7241589630474792
INADL,-0.7241589630474792
INMT-FAM188B,-0.7241589630474792
INPP5F,-0.3034492896799361
INS,-0.47440587003374773
INSIG1,-0.6434167025021932
INSR,-0.6434167025021932
IP6K3,-0.7241589630474792
IPMK,-0.7241589630474792
IPO7,-0.7241589630474792
IPW,-0.600880662648489
IRAK1BP1,-0.7241589630474792
IRAK4,-0.024538863437767216
IRF2,-0.5611861513712181
IRF3,-0.07073352053724387
IRF4,-0.600880662648489
IRF5,-0.7241589630474792
IRF6,-0.3870767691618984
IRF7,-0.024538863437767216
IRF9,-0.21132595518782496
IRG1,-0.6434167025021932
IRS1,-0.2585546164033702
ISCA1P3,-0.7241589630474792
ISG20,-0.009402356697437893
ISM1-AS1,-0.7241589630474792
ISX,-0.7241589630474792
ITCH,-0.024538863437767216
ITGA2,-0.31343892573320203
ITGA6,-0.7241589630474792
ITGA9,-0.2585546164033702
ITGA9-AS1,-0.2585546164033702
ITGAE,-0.024538863437767216
ITGAL,-0.11378164600453868
ITGAM,-0.11378164600453868
ITGAX,-0.11378164600453868
ITGB2,-0.21132595518782496
ITGB3,-0.31832085832836376
ITGB4,-0.2585546164033702
ITGBL1,-0.600880662648489
ITIH5,-0.7241589630474792
ITM2A,-0.600880662648489
ITPK1,-0.7241589630474792
IVD,-0.7241589630474792
JAG1,-0.3034492896799361
JAK2,-0.2963906990334369
JAKMIP3,-0.7241589630474792
JCAD,-0.7241589630474792
JKAMPP1,-0.7241589630474792
JMJD1C,-0.21132595518782496
JPH1,-0.600880662648489
JPH3,-0.3034492896799361
JTB,-0.7241589630474792
KANK2,-0.7241589630474792
KAT6B,-0.2616585861011098
KATNBL1P4,-0.7241589630474792
KBTBD4,0.0563220956567818
KCCAT333,-0.7241589630474792
KCNA3,-0.7241589630474792
KCNE1,-0.7241589630474792
KCNIP1,-0.7241589630474792
KCNIP4,-0.7241589630474792
KCNJ1,-0.7092348284970003
KCNJ10,-0.600880662648489
KCNJ11,-0.83370462769801
KCNJ13,-0.6313298223058947
KCNJ6,-0.024538863437767216
KCNK10,-0.7241589630474792
KCNMB1,-0.7241589630474792
KCNN4,-0.7186984253567977
KCNQ1OT1,-0.7226370087215657
KCNQ2,-0.2795123796036034
KCNQ3,-0.600880662648489
KCTD1,-0.28311867712807465
KCTD10,-0.3034492896799361
KCTD8,-0.7241589630474792
KDELC1P1,-0.7241589630474792
KDM6A,-0.07073352053724387
KDR,-0.5744437720746824
KDSR,-0.21132595518782496
KEL,-0.7241589630474792
KIAA0391,-0.7241589630474792
KIAA0586,-0.2616585861011098
KIAA0922,-0.7241589630474792
KIAA1324,-0.600880662648489
KIAA2034,-0.600880662648489
KIDINS220,-0.3034492896799361
KIF11,-0.2616585861011098
KIF1A,-0.2616585861011098
KIF7,-0.2616585861011098
KIR2DL1,-0.7241589630474792
KIR2DL2,-0.7241589630474792
KIR2DL3,-0.7241589630474792
KIR2DS1,-0.7241589630474792
KIR2DS2,-0.7241589630474792
KIR3DL1,-0.2585546164033702
KIT,-0.7241589630474792
KL,-0.3519572363594199
KLC2,-0.600880662648489
KLF1,-0.2616585861011098
KLF2,-0.7241589630474792
KLF4,-0.3831313011941915
KLF7,-0.35322613379276624
KLHDC8A,-0.600880662648489
KLHL29,-0.7241589630474792
KLK1,-0.6313298223058947
KLKB1,-0.25965013512021945
KLRC4,-0.5456789857127604
KLRC4-KLRK1,-0.3034492896799361
KMT2B,-0.600880662648489
KMT2D,-0.07073352053724387
KNG1,-0.022292725685140853
KNOP1P5,-0.7241589630474792
KRAS,-0.2795123796036034
KRT1,-0.6786250673410513
KRT18P32,-0.7241589630474792
KRT2,-0.23342320778390124
KRT20,-0.21132595518782496
KRT8P21,-0.7241589630474792
LACC1,-0.2616585861011098
LAGE3,-0.83370462769801
LAIR2,-0.600880662648489
LAMA2,-0.2616585861011098
LAMC2,-0.6096428544962943
LARGE-AS1,-0.7241589630474792
LARGE2,-0.7241589630474792
LARP1BP2,-0.09951478429082447
LARS2,-0.23342320778390122
LBR,-0.23342320778390122
LCP1,-0.33123171430105064
LCT,-0.3976695832296136
LDB2,-0.7241589630474792
LDHBP3,-0.7241589630474792
LDLR,-0.7186984253567977
LDLRAD3,-0.7241589630474792
LEMD3,-0.2616585861011098
LEP,-0.41023313972827463
LEPR,-0.7278637202028101
LGALS1,-0.11378164600453868
LGALS3,-0.7241589630474792
LGALS8,-0.7241589630474792
LGSN,-0.7241589630474792
LHFPL2,-0.7241589630474792
LIF,-0.6415995704914053
LIFR,-0.7226370087215657
LIG4,-0.2391571305469855
LILRB1,-0.7226370087215657
LILRB4,-0.600880662648489
LIM2,-0.2585546164033702
LIMK1,-0.6392099142205949
LIN28AP1,-0.7241589630474792
LIN28B,-0.024538863437767216
LINC00210,-0.7241589630474792
LINC00244,-0.7241589630474792
LINC00290,-0.7241589630474792
LINC00347,-0.7241589630474792
LINC00381,-0.7241589630474792
LINC00470,-0.7241589630474792
LINC00473,-0.7241589630474792
LINC00476,-0.7241589630474792
LINC00525,-0.7241589630474792
LINC00547,-0.7241589630474792
LINC00587,-0.7241589630474792
LINC00607,-0.7241589630474792
LINC00648,-0.7241589630474792
LINC00675,-0.7241589630474792
LINC00678,-0.7241589630474792
LINC00693,-0.7241589630474792
LINC00707,-0.7241589630474792
LINC00856,-0.7241589630474792
LINC00887,-0.2585546164033702
LINC00907,-0.7241589630474792
LINC00914,-0.3976695832296136
LINC00922,-0.7241589630474792
LINC00923,-0.7241589630474792
LINC00970,0.0563220956567818
LINC01029,-0.7241589630474792
LINC01125,-0.7241589630474792
LINC01163,-0.7241589630474792
LINC01197,-0.7241589630474792
LINC01233,-0.7241589630474792
LINC01248,-0.83370462769801
LINC01249,-0.83370462769801
LINC01254,-0.7241589630474792
LINC01255,-0.7241589630474792
LINC01412,-0.7241589630474792
LINC01479,-0.7241589630474792
LINC01492,-0.7241589630474792
LINC01550,-0.7241589630474792
LINC01559,-0.7241589630474792
LINGO2,-0.7241589630474792
LIPC,-0.3076039856010708
LIPE,-0.3034492896799361
LIPN,-0.2585546164033702
LMAN1,-0.2585546164033702
LMF1,-0.31832085832836376
LMNA,-0.4218659186363725
LMNB2,-0.83370462769801
LMX1B,-0.2616585861011098
LNCR1,-0.2585546164033702
LNX2,-0.7241589630474792
LOC100128922,-0.600880662648489
LOC100129461,-0.7241589630474792
LOC100505666,-0.7241589630474792
LOC100505909,-0.2585546164033702
LOC101927286,-0.7241589630474792
LOC101927502,-0.7241589630474792
LOC101927901,-0.7241589630474792
LOC101928077,-0.7241589630474792
LOC101928700,-0.7241589630474792
LOC101928919,-0.7241589630474792
LOC101928923,-0.35322613379276624
LOC101929846,-0.7241589630474792
LOC102723576,-0.7241589630474792
LOC102723989,-0.7241589630474792
LOC102724096,-0.7241589630474792
LOC102724433,-0.7241589630474792
LOC102724560,-0.28940768153817814
LOC222344,-0.2585546164033702
LOC388882,-0.7241589630474792
LOC400997,-0.7241589630474792
LOC401478,-0.7241589630474792
LOC643542,-0.7241589630474792
LOC646762,-0.7241589630474792
LOC728755,-0.7241589630474792
LOC90768,-0.7241589630474792
LOX1,-0.3824468360243064
LPA,-0.26918534821929635
LPAL2,-0.3034492896799361
LPCAT1,-0.7241589630474792
LPIN2,-0.83370462769801
LPP,-0.37258327773635663
LRIG1,-0.600880662648489
LRMP,-0.7241589630474792
LRP12,-0.3976695832296136
LRP2,-0.3034492896799361
LRP5,-0.7226370087215657
LRPPRC,-0.600880662648489
LRRC8A,-0.2585546164033702
LRRCC1,-0.2585546164033702
LRRIQ3,-0.7241589630474792
LRSAM1,-0.600880662648489
LRTM1,-0.7241589630474792
LSM1,-0.7226370087215657
LSM11,-0.7241589630474792
LST1,-0.2585546164033702
LTA,-0.1175545892026042
LTA4H,-0.2616585861011098
LTB,-0.3613870521609692
LTBP2,-0.7241589630474792
LTBR,-0.2837856208584333
LTK,-0.600880662648489
LUZP1,-0.7241589630474792
LUZP2,-0.7241589630474792
LXN,-0.3870767691618983
LYPLA1P2,-0.7241589630474792
LYRM4,-0.7241589630474792
LYZL6,-0.7241589630474792
LZTR1,-0.6392099142205949
MAB21L3,-0.7241589630474792
MACROD2,-0.7241589630474792
MAD1L1,-0.7241589630474792
MAD2L1,-0.2275574013320193
MAD2L1BP,-0.600880662648489
MAF,-0.3976695832296136
MAFIP,-0.024538863437767216
MAG,-0.31832085832836376
MAGEA2,-0.600880662648489
MAGEA2B,-0.600880662648489
MAGEE1,-0.3034492896799361
MAGEL2,-0.600880662648489
MALAT1,-0.7241589630474792
MAML2,-0.7241589630474792
MANBA,-0.600880662648489
MANF,-0.6313298223058947
MAOA,-0.7511245830492573
MAOB,-0.7511245830492573
MAP1LC3A,-0.7241589630474792
MAP1LC3B,-0.2585546164033702
MAP2K1,-0.23342320778390124
MAP2K2,-0.2616585861011098
MAP2K3,-0.2585546164033702
MAP2K7,-0.6313298223058947
MAP3K7,-0.7241589630474792
MAP3K8,-0.2585546164033702
MAP4,-0.600880662648489
MAP6,-0.024538863437767216
MAPK1,-0.11319048995842515
MAPK14,-0.06499159402897571
MAPK3,-0.024538863437767216
MAPK8,-0.5881860122576066
MAPKAP1,-0.5881860122576066
MAPKBP1,-0.600880662648489
MAPRE1P1,-0.7241589630474792
MARCH1,-0.7241589630474792
MARCH10,-0.7241589630474792
MARCO,-0.2585546164033702
MARK2,-0.4052070102965904
MARK2P13,-0.7241589630474792
MARK2P7,-0.7241589630474792
MARS,-0.600880662648489
MAS1,-0.2585546164033702
MASP2,-0.2585546164033702
MAT1A,-0.2585546164033702
MATR3,-0.600880662648489
MAVS,-0.21132595518782496
MAX,-0.83370462769801
MBD6,-0.600880662648489
MBNL1,-0.7241589630474792
MBOAT1,-0.7241589630474792
MBP,-0.7173284513718173
MC4R,-0.3034492896799361
MCCC2,-0.7241589630474792
MCI1,-0.7241589630474792
MCI2,-0.7241589630474792
MDH2,-0.83370462769801
MDM2,-0.5882973688399827
MED12,-0.600880662648489
MED30,-0.7241589630474792
MED9,-0.600880662648489
MEFV,-0.3206549400812757
MEGF11,-0.7241589630474792
MEI4,-0.7241589630474792
MEN1,-0.600880662648489
MEPE,-0.39169600850742414
MERTK,-0.7226370087215657
MESDC1,-0.7241589630474792
MESDC2,-0.7241589630474792
MESTP4,-0.7241589630474792
METTL24,-0.7241589630474792
MEX3C,-0.7241589630474792
MFF,-0.600880662648489
MFHAS1,-0.600880662648489
MFN2,-0.7241589630474792
MFRP,-0.2616585861011098
MFSD6,-0.600880662648489
MGAT5,-0.83370462769801
MGC12916,-0.2585546164033702
MGEA5,-0.7241589630474792
MGMT,-0.6095586026516038
MIAT,-0.600880662648489
MICA,-0.7051228396644484
MICAL2,-0.7241589630474792
MICE,-0.7241589630474792
MICU1,-0.2585546164033702
MIF,-0.25965013512021945
MIF-AS1,-0.2585546164033702
MIPEP,-0.3976695832296136
MIPEPP2,-0.7241589630474792
MIR100,-0.35322613379276624
MIR103B1,-0.7241589630474792
MIR106B,-0.7241589630474792
MIR126,-0.6434167025021932
MIR1269A,-0.7241589630474792
MIR1302-7,-0.7241589630474792
MIR130A,-0.4011750456053746
MIR130B,-0.35322613379276624
MIR135A2,-0.7241589630474792
MIR141,-0.35322613379276624
MIR142,-0.21132595518782496
MIR143,-0.2585546164033702
MIR144,-0.7241589630474792
MIR147A,-0.7241589630474792
MIR148A,-0.35322613379276624
MIR150,-0.35322613379276624
MIR155,-0.6385590793733147
MIR15A,-0.29841630793574747
MIR17HG,-0.7241589630474792
MIR181C,-0.35322613379276624
MIR181D,-0.35322613379276624
MIR182,-0.35322613379276624
MIR183,-0.35322613379276624
MIR192,-0.35322613379276624
MIR193B,-0.2585546164033702
MIR195,-0.6313298223058947
MIR200A,-0.35322613379276624
MIR200B,-0.35322613379276624
MIR200C,-0.35322613379276624
MIR2052HG,-0.7241589630474792
MIR208A,-0.7241589630474792
MIR20B,-0.35322613379276624
MIR210,-0.3624919338848886
MIR214,-0.35322613379276624
MIR215,-0.35322613379276624
MIR216A,-0.29841630793574747
MIR216B,-0.35322613379276624
MIR217,-0.35322613379276624
MIR22,-0.29841630793574747
MIR223,-0.2585546164033702
MIR24-1,-0.3034492896799361
MIR27A,-0.35322613379276624
MIR27B,-0.35322613379276624
MIR297,-0.7241589630474792
MIR29A,-0.33123171430105064
MIR29B1,-0.6313298223058947
MIR29B2,-0.6313298223058947
MIR29C,-0.10845901757095847
MIR30A,-0.35322613379276624
MIR30B,-0.6385590793733147
MIR30C1,-0.3034492896799361
MIR30C2,-0.3034492896799361
MIR31,-0.6385590793733147
MIR3122,-0.7241589630474792
MIR3201,-0.7241589630474792
MIR335,-0.35322613379276624
MIR33A,-0.3034492896799361
MIR34A,-0.7241589630474792
MIR34C,-0.7241589630474792
MIR3607,-0.7241589630474792
MIR361,-0.35322613379276624
MIR3664,-0.7241589630474792
MIR375,-0.35322613379276624
MIR376C,-0.35322613379276624
MIR379,-0.35322613379276624
MIR4272,-0.7241589630474792
MIR429,-0.35322613379276624
MIR4458,-0.7241589630474792
MIR4472-1,-0.7241589630474792
MIR4493,-0.83370462769801
MIR4495,-0.7241589630474792
MIR4643,-0.7241589630474792
MIR4652,-0.7241589630474792
MIR483,0.0563220956567818
MIR497,-0.6313298223058947
MIR5011,-0.7241589630474792
MIR532,-0.35322613379276624
MIR548AD,-0.7241589630474792
MIR548AG1,-0.7241589630474792
MIR548AG2,-0.7241589630474792
MIR548AV,-0.7241589630474792
MIR548B,-0.35322613379276624
MIR548F1,-0.7241589630474792
MIR549A,-0.7241589630474792
MIR5681B,-0.7241589630474792
MIR573,-0.7241589630474792
MIR6082,-0.7241589630474792
MIR609,-0.35322613379276624
MIR6851,-0.7241589630474792
MIR7-3,-0.7241589630474792
MIR8058,-0.7241589630474792
MIR8081,-0.7241589630474792
MIR93,-0.7241589630474792
MIR99AHG,-0.7241589630474792
MIRLET7C,-0.35322613379276624
MKRN3,-0.600880662648489
MKRN3-AS1,-0.600880662648489
MLH1,-0.600880662648489
MLH3,-0.600880662648489
MMAB,-0.6434167025021932
MME,-0.21132595518782496
MMP1,-0.35573159250318204
MMP10,-0.7241589630474792
MMP3,-0.12413585086559624
MMRN1,-0.21132595518782496
MMS19,-0.21132595518782496
MMS22L,-0.7241589630474792
MN1,-0.7226370087215657
MOK,-0.3207329960027907
MORC2,-0.600880662648489
MORF4L1,-0.024538863437767216
MPC1,-0.600880662648489
MPHOSPH6,-0.2585546164033702
MPI,-0.23342320778390124
MPL,-0.600880662648489
MPO,-0.6313298223058947
MPPED2,-0.7241589630474792
MPV17,-0.600880662648489
MPZ,-0.5881860122576066
MPZL2,-0.7241589630474792
MRE11A,-0.600880662648489
MREG,-0.7241589630474792
MRP7,-0.35322613379276624
MRPL11P3,-0.7241589630474792
MRPL35P1,-0.7241589630474792
MRPL49P2,-0.7241589630474792
MRPS11P1,-0.7241589630474792
MRPS36P3,-0.7241589630474792
MRPS6,-0.7241589630474792
MS,-0.34551095418838385
MS4A1,-0.7241589630474792
MSC,-0.3976695832296136
MSH2,-0.600880662648489
MSH3,-0.7241589630474792
MSH6,-0.600880662648489
MSMB,-0.35322613379276624
MSN,-0.5881860122576066
MSNP1,-0.7241589630474792
MST1,-0.3139828990677706
MSX2,-0.2585546164033702
MT1B,-0.3034492896799361
MT1E,-0.024538863437767216
MT1HL1,-0.7241589630474792
MTAP,-0.6434167025021932
MTHFD1,-0.21132595518782496
MTHFR,-0.20576915949494723
MTHFS,-0.7241589630474792
MTL5,-0.7241589630474792
MTMR7,-0.7241589630474792
MTND2P7,-0.7241589630474792
MTND3P4,-0.7241589630474792
MTNR1B,-0.044869343523860294
MTOR,-0.07073352053724387
MTR,-0.5848219386456406
MTRNR2L5,-0.7241589630474792
MTURN,-0.7241589630474792
MTUS1,-0.7241589630474792
MUC22,-0.7241589630474792
MUC4,-0.21132595518782496
MUM1L1,-0.35322613379276624
MUSK,-0.7241589630474792
MUT,-0.2686230295282266
MUTYH,-0.600880662648489
MVB12B,-0.7241589630474792
MVCD3,-0.7241589630474792
MVK,-0.3034492896799361
MXI1,-0.21132595518782496
MYB,-0.7051228396644484
MYBPC3,0.0563220956567818
MYD88,-0.2616585861011098
MYEF2,-0.7241589630474792
MYH10,-0.21132595518782496
MYH11,-0.2585546164033702
MYH2,-0.21132595518782496
MYH6,-0.7241589630474792
MYH7B,-0.600880662648489
MYL9,-0.21132595518782496
MYLK,-0.6434167025021932
MYO18A,-0.024538863437767216
MYO3A,-0.600880662648489
NAAA,-0.21132595518782496
NAALADL2,-0.7241589630474792
NAB1,-0.600880662648489
NAB2,-0.600880662648489
NAGA,-0.2616585861011098
NAGLU,-0.600880662648489
NAMPT,-0.7241589630474792
NANOS1,-0.7511245830492573
NANOS2,-0.2585546164033702
NANOS3,-0.022292725685140853
NAP1L4P2,-0.35322613379276624
NAT1,-0.7226370087215657
NAV2,-0.7241589630474792
NAV2-AS4,-0.7241589630474792
NAV3,-0.7241589630474792
NBN,-0.024538863437767216
NBR1,-0.024538863437767216
NCAM1,-0.6096428544962943
NCAPG,-0.600880662648489
NCF1,-0.06499159402897571
NCF2,-0.1269611335770744
NCF4,-0.2585546164033702
NCKAP5,-0.83370462769801
NCOR2,-0.7241589630474792
ND1,-0.5087981761290246
ND4,-0.83370462769801
ND5,-0.83370462769801
ND6,-0.83370462769801
NDN,-0.600880662648489
NDST1,-0.7241589630474792
NDUFA1,-0.2616585861011098
NDUFA11,-0.2616585861011098
NDUFA2,-0.14124499252733524
NDUFA4P2,-0.7241589630474792
NDUFAF1,-0.2616585861011098
NDUFAF2,-0.2616585861011098
NDUFAF3,-0.2616585861011098
NDUFAF4,-0.6392099142205949
NDUFAF4P2,-0.7241589630474792
NDUFAF5,-0.2616585861011098
NDUFAF6,-0.600880662648489
NDUFB3,-0.2616585861011098
NDUFB9,-0.2616585861011098
NDUFS1,-0.2616585861011098
NDUFS2,-0.2616585861011098
NDUFS3,-0.2616585861011098
NDUFS4,-0.2616585861011098
NDUFS6,-0.2616585861011098
NDUFV1,-0.2616585861011098
NDUFV2,-0.2616585861011098
NEB,-0.6385590793733147
NEBL-AS1,-0.7241589630474792
NEDD9,-0.7241589630474792
NEFL,-0.600880662648489
NEIL3,-0.600880662648489
NEK1,-0.2616585861011098
NEK4,-0.600880662648489
NELFCD,-0.024538863437767216
NEU1,-0.23342320778390122
NEWENTRY,-0.35322613379276624
NFATC2,-0.7241589630474792
NFE2,-0.21132595518782496
NFIX,-0.024538863437767216
NFKB1,-0.15956775031506082
NFKB2,-0.2391571305469855
NFKBIA,-0.2585546164033702
NFKBIL1,-0.24056166142850433
NGF,-0.7241589630474792
NIFKP2,-0.7241589630474792
NIPA1,-0.600880662648489
NIPAL4,-0.2585546164033702
NIPBL,-0.3758936401417611
NKX2-6,-0.2585546164033702
NKX6-1,-0.7241589630474792
NLGN1,-0.7241589630474792
NLRC4,-0.2795123796036034
NLRP1,-0.3976695832296136
NLRP12,-0.024538863437767216
NLRP3,-0.09120362011757936
NM,-0.5661046089717608
