,Count
PSPH,24
PDGFB,24
NUDT15,24
PWAR1,24
POLD1,24
EPCAM,24
RASGRP1,24
NR1H4,24
NEWENTRY,24
IFNAR1,24
NAP1L4P2,24
MUM1L1,24
RRM1,24
MSMB,24
MRP7,24
MIRLET7C,24
MIR609,24
MIR548B,24
TXNRD1,24
SLC28A1,24
MIR532,24
TPH1,24
TOR1A,24
SLC6A4,24
MIR429,24
MIR379,24
RGS9BP,24
MIR376C,24
PRSS58,24
PSPN,24
PPP1R1B,24
STXBP3,24
HLA-A,24
DCK,24
ZNF701,24
XPNPEP3,24
HDAC9,24
UGT8,24
HGF,24
TYRP1,24
TYMP,24
TNFSF13B,24
TMEM67,24
TBPL1,24
SPP1,24
QTRT1,24
B2M,24
YWHAZ,24
AICDA,24
SERPINE1,24
SERPINB5,24
SBSPON,24
SAMD12-AS1,24
S100A12,24
RPS26P35,24
RIPPLY1,24
REG1A,24
RASSF1,24
MIR375,24
NEB,24
PDE4B,24
ANXA2,24
BPIFA2,24
C3orf20,24
MIR182,24
CDC73,24
CETN1,24
HLA-DOA,24
CLCR,24
MIR181D,24
CPA2,24
CRISPLD2,24
CTRB1,24
CUZD1,24
KLF7,24
MIR181C,24
PDE4A,24
EBPL,24
ELOVL1,24
MIR150,24
MIR148A,24
LOC101928923,24
HRSP12,24
FGF21,24
FGFBP1,24
MIR141,24
MIR130B,24
HRAS,24
HMGB1,24
ASPG,24
CF,24
MIR30A,24
MIR27A,24
TET2,24
MIR361,24
NANOS1,24
MAOB,24
CD14,24
MIR335,24
MAOA,24
HTR6,24
HTR1F,24
HSD17B6,24
MIR31,24
AKR1A1,24
GNAL,24
MIR27B,24
MIR100,24
MIR214,24
MIR192,24
MIR183,24
MIR200C,24
MIR22,24
MIR200B,24
MIR200A,24
MIR217,24
ABCC7,24
MIR20B,24
MIR215,24
MIR216B,24
ELANE,23
CXCL8,23
CSN1S1,23
CSF3R,23
CRP,23
CXCL12,23
DDX53,23
DDRGK1,23
DUOX2,23
DDX58,23
DGKE,23
DLL4,23
DNAJC21,23
EFL1,23
DOCK6,23
E2F1,23
DPYD,23
DUOX1,23
EFNA5,23
ASGR1,23
CRLF2,23
CR2,23
NIPBL,23
NPPB,23
ACP5,23
AGK,23
ALOX5,23
ANKRD11,23
APOH,23
ARHGAP31,23
ASXL1,23
BCL2L1,23
C1GALT1,23
CACNB3,23
CASP10,23
CD19,23
CD209,23
CD34,23
CD53,23
CD81,23
CDC20,23
CDKN1C,23
CDSN,23
CHRD,23
COG4,23
EOGT,23
WBS2,23
ERCC1,23
SLFN14,23
SPATA5,23
SRP54,23
SRSF2,23
STAT2,23
STX2,23
NAAA,23
TBX1,23
TBXA2R,23
TNFRSF13C,23
TNFSF12,23
TPP2,23
TROVE2,23
MYL9,23
UFD1,23
UGT1A1,23
MYH2,23
MYH10,23
MXI1,23
MUC4,23
SPARC,23
SLC52A2,23
NPC1,23
SLC22A1,23
NOTCH1,23
PLEK,23
PLG,23
ESCO2,23
PNP,23
POU2F1,23
NFE2,23
PRB2,23
RARA,23
RASGRP2,23
RBPJ,23
RFWD3,23
RREB1,23
S1PR4,23
SAMHD1,23
SDS,23
SEC24C,23
SERPINF2,23
SF3B1,23
MTHFD1,23
MMS19,23
MMRN1,23
MME,23
GNE,23
VTN,23
GAS6,23
FLOT2,23
FHL3,23
FGFR2,23
FGF4,23
FCGRT,23
FCGR3A,23
FCER1G,23
FBL,23
FASLG,23
FARS2,23
F7,23
F2,23
YWHAE,23
ETS1,23
ZNF85,23
rs2736990,23
GP5,23
GSC,23
GUCY1A3,23
HIRA,23
MIR142,23
MAVS,23
MAD2L1,23
KRT20,23
KDSR,23
JMJD1C,23
USP18,23
ITGB2,23
IRF9,23
IGHG3,23
IFNL3,23
IFNAR2,23
IFIH1,23
ICOS,23
HTC2,23
HPSE,23
HOXA11,23
HLA-DPA1,23
NSUN2,23
NR3C1,22
TALDO1,22
FOXC2,22
NT5E,22
ABCC8,22
LPA,21
PLA2G1B,21
ESR1,20
PNPLA2,20
RAI1,20
BAX,20
ITGB3,20
LMF1,20
TCF7L2,20
TTPA,20
XRCC4,20
PIEZO1,20
C20orf181,20
CEL,19
ACSM3,19
ADRB1,19
AGTR2,19
CYP3A51P,19
CYP3A4,19
PPP1R3A,19
CEBPA,19
CEP19,19
CP,19
CHIT1,19
PPBP,19
CIDEC,19
CPT1A,19
ACAT2,19
PPARD,19
POR,19
PPP1R3B,19
NSMCE2,19
ACACB,19
ACACA,19
TNFRSF1B,19
TREX1,19
SMC3,19
rs1360517,19
XIAP,19
WNT4,19
WDHD1,19
UNC13D,19
SOAT2,19
SLC10A1,19
SERPIND1,19
SERPINC1,19
SEL1L,19
SCAP,19
RPL10,19
DOCK7,19
PTRH1,19
PSMB8,19
PPP1R3C,19
RENBP,19
FDFT1,19
EPHB2,19
MIR126,19
JPH3,19
KCTD10,19
KIDINS220,19
KLRC4-KLRK1,19
LIPE,19
LPAL2,19
LRP2,19
LXN,19
MAGEE1,19
MC4R,19
MIR24-1,19
INPP5F,19
MIR30C1,19
MIR30C2,19
MIR33A,19
MT1B,19
PHKG2,19
NOV,19
NPPA,19
PHKA2,19
NPY,19
OSBPL10,19
JAG1,19
PLA2G7,19
FABP1,19
PLTP,19
FECH,19
FHOD3,19
FMNL3,19
FSD1,19
FSD1L,19
GALNT2,19
GK,19
GNB3,19
GPD1,19
PLXNA1,19
GPIHBP1,19
HYPLIP1,19
GPR162,19
GREB1,19
PLIN1,19
GVINP1,19
HDL3,19
HIF1A,19
PLB1,19
PLAGL1,19
HMBS,19
HMOX1,19
MVK,19
ABCG1,19
BTNL2,19
COL1A1,19
HDAC8,19
HPGD,19
NLRC4,19
CD28,19
GPR101,19
ATP7B,19
CDK5,19
GJC2,19
KCNQ2,19
SHANK3,19
RAD21,19
PPARG,19
DNASE1L3,19
KRAS,19
SLCO2A1,19
SMC1A,19
FOXG1,18
GUSB,18
FIG4,18
GSTP1,18
FLT4,18
GNAQ,18
GATA1,18
GLA,18
FOXRED1,18
FRG1,18
FRMD4A,18
HADHB,18
HADHA,18
SMCHD1,18
HBA1,18
KIF11,18
LMX1B,18
LEMD3,18
LAMA2,18
LACC1,18
KRT2,18
KLF1,18
KIF7,18
KIF1A,18
KIAA0586,18
HBA2,18
KCTD1,18
KAT6B,18
IL2RB,18
IL10,18
IKBKG,18
IGH,18
IFT80,18
FGFR3,18
FGG,18
DHCR7,18
DYNC2H1,18
ALG1,18
BCL6,18
BCKDHA,18
ASS1,18
ASL,18
ASAH1,18
ANKRD55,18
ANKH,18
ALG8,18
AKT1,18
DUX4,18
AGGF1,18
ADAMTS2,18
ACADM,18
ACAD9,18
ABCC9,18
AAVS1,18
A2ML1,18
SOS2,18
BDKRB1,18
BMPER,18
BUB1,18
BUB1B,18
DHDDS,18
MAP2K2,18
DBT,18
CPS1,18
COL8A2,18
COL1A2,18
CHEK2,18
CEP57,18
CDC42,18
CDAN1,18
CD55,18
CD247,18
CCBE1,18
CBS,18
CBL,18
CAMTA1,18
BUB3,18
LTA4H,18
BCKDHB,18
MFRP,18
rs1136001,18
rs4248154,18
rs4345115,18
rs4569005,18
SCNN1B,18
SCN4A,18
SCARB2,18
RYR1,18
RPS3,18
RP9,18
RIT1,18
RIN2,18
RBM8A,18
RASA2,18
PTPN2,18
PTPN14,18
PTHLH,18
PTH1R,18
PTGER3,18
PTEN,18
rs17410015,18
WNT7A,18
PRPF31,18
WISP3,18
MIF,18
SOX18,18
SPINK5,18
SUMF1,18
TAPT1,18
TMEM126B,18
SLC40A1,18
SLC35D1,18
TRIP11,18
TRPM4,18
TSC1,18
TSC2,18
UBR1,18
UROS,18
USP8,18
VEGFC,18
WDR34,18
WDR35,18
WDR60,18
PRPF8,18
TMPRSS15,18
NDUFA1,18
NDUFB9,18
NRAS,18
NEK1,18
NDUFV2,18
NDUFV1,18
NDUFS4,18
NDUFS3,18
NDUFS2,18
NDUFS1,18
NDUFB3,18
NUBPL,18
NDUFAF5,18
NDUFAF4,18
NDUFAF3,18
NDUFAF2,18
NDUFAF1,18
NDUFA11,18
NAGA,18
PRKAG2,18
NRL,18
NDUFS6,18
OCRL,18
PAX2,18
PDE6G,18
PEX2,18
PEX5,18
MYD88,18
PHGDH,18
PKD1,18
PKLR,18
PLD1,18
PMM2,18
GP1BA,17
ITGA2,14
IL1B,14
PTGS1,13
HSPD1,13
NLRP3,12
rs8099917,12
CRYAB,12
COL4A2,12
COL4A1,12
CDKN2A,12
BSVD,12
AVPR1A,12
HANAC,12
RATOR,12
rs11071559,12
KRT1,12
POREN1,12
CXCL2,12
POREN2,12
rs5771069,12
STARD13,12
PIK3CG,12
CXCL1,12
CALM1,11
GRN,11
rs1036935,11
GRIN3A,11
HTR1A,11
MTNR1B,11
GRIN2B,11
HPGDS,8
SOD3,6
CAPN1,6
OR2AG1,5
PART1,5
PRNP,5
OLR1,5
NUP214,5
NPAS4,5
PRKCL,5
PKCL,5
RIPK1,5
RIPK3,5
SLC25A4,5
MIR497,5
SH3D19,5
RPS6KB3,5
RPL13A,5
RNASE1,5
MPO,5
CBSL,5
MIR29B2,5
TRNS2,5
ARTN,5
APOBEC1,5
APOA5,5
APOA1,5
AGER,5
ADGRB2,5
TRNW,5
TRNQ,5
MIR29B1,5
TRNH,5
TRNF,5
PLXDC2,5
OSGEP,5
NOTCH2,5
TAB3,5
COX2,5
BAI2,5
BCS1L,5
CDK1,5
CDKN2B-AS1,5
MIR195,5
MAP2K7,5
MANF,5
LDLR,5
KLK1,5
KCNJ13,5
IL16,5
HSPA12B,5
GPNMB,5
GLB1,5
ERVK-10,5
ERCC6L,5
DSCAM,5
DCXR,5
CIRBP,5
STC1,5
COX1,5
TLX2,5
YWHAG,5
TNFSF4,5
CACNA1A,5
rs4728142,5
ZBTB7C,5
rs3827730,5
XBP1P1,5
VPS4B,5
VDR,5
TRPM7,5
SDHAF2,4
COX3,4
SNAP29,4
SMTNL2,4
SLC16A3,4
SDHC,4
RNY4P22,4
SDHA,4
SAMD3,4
RSL24D1,4
CLMP,4
PSTPIP1,4
COA7,4
SNRPD1,4
CLCK2,4
CD80,4
CCDC57,4
VWF,4
PEX1,4
TMEM127,4
TMEM163,4
TP53RK,4
TPRKB,4
VENTXP7,4
WT1,4
ZAP70,4
ZNF592,4
PGR,4
NOS3,4
PDX1,4
LINC01248,4
DENTS,4
ENAH,4
FABP2,4
FAM151B,4
FH,4
GAS7,4
GCK,4
HNF1A,4
HNRNPA1P74,4
IER3IP1,4
KCNJ11,4
LAGE3,4
LINC01249,4
PDE5A,4
LMNB2,4
LPIN2,4
MAX,4
MDH2,4
MGAT5,4
MIR4493,4
ND1,4
ND4,4
ND5,4
ND6,4
NPHL1,4
OPTN,4
NCKAP5,4
rs10812610,4
EPAS1,3
PTGDS,3
GNAS,3
STIM1,3
SLC29A2,3
SLC29A1,3
S1PR2,3
CSF2,3
PECAM1,3
ICAM1,3
HSPA1L,3
FPR1,3
AQP5,3
IFNG,3
FUNDC2,2
MYBPC3,2
MIR483,2
MICA,2
LINC00970,2
KBTBD4,2
GORASP1,2
GGT1,2
F13B,2
FNBP4,2
F11-AS1,2
EPO,2
CTEPH1,2
NUP160,2
CELF1,2
ATP1B1,2
ACSF2,2
NME7,2
CCDC181,2
P2RY12,2
SUPT7L,2
rs7554607,2
rs7140150,2
rs6496932,2
PIGM,2
rs2237878,2
ZNF415,2
WNK1,2
WG,2
VEGFA,2
TSPAN15,2
TAF1,2
SYT1,2
SURF4,2
rs633715,2
STKLD1,2
SERPINA3,2
PLA2G2A,2
PLA2G6,2
PLAU,2
POU2F3,2
PRSS27,2
PTPRJ,2
RBBP6,2
RELA,2
PRKRA,2
SETD1A,2
SLC44A2,2
SPI1,2
SCARF2,1
SAMD9L,1
SIGMAR1,1
SHFM1,1
SH2B3,1
SGPP1,1
SGCA,1
SERPINI1,1
SERPINF1,1
SELE,1
SCYL1,1
SCN2A,1
SCN8A,1
SCN11A,1
RORA,1
RTN2,1
SLC10A2,1
SIM1,1
SLC2A1,1
SLC12A1,1
SLC12A3,1
SPG21,1
SPG11,1
SPDL1,1
SOX4,1
SNRPN,1
SNORD116-1,1
SNORD115-1,1
SMC2,1
SLCO3A1,1
SLC30A10,1
RNF170,1
SLC25A46,1
SLC25A15,1
SLC22A8,1
SLC19A2,1
RNMT,1
ATP5F1E,1
RMND1,1
POLR3A,1
PPP3CA,1
PPP2R2B,1
PPIA,1
PPARGC1A,1
POU2F2,1
PON2,1
POLR3B,1
POLB,1
REN,1
SPTBN2,1
PNMHH,1
PMS2,1
PMS1,1
PMP2,1
ALS2,1
PLEKHG5,1
PPP4R1,1
PRICKLE1,1
PRKCG,1
PRKD3,1
REEP1,1
RDM1,1
RBMY2FP,1
RAB7B,1
RAB3GAP2,1
RAB3GAP1,1
RAB37,1
RAB18,1
PWRN1,1
PTRH2,1
PTPRB,1
PTGIS,1
PSMB7,1
PRX,1
PRPS1L1,1
SPG7,1
TPP1,1
SPTLC2,1
TTLL12,1
UPK3A,1
UNC13C,1
UGT2B7,1
UCP1,1
UACA,1
TWNK,1
TUBB3,1
TTBK2,1
SRD5A1,1
TSPO,1
TSFM,1
TRPS1,1
TRPC4,1
ADRB2,1
AFG3L2,1
TRNS1,1
UTP20,1
VAC14,1
VCP,1
VHL,1
ABCB11,1
ABCC2,1
ABCC3,1
ABCC4,1
ABCC5,1
ACO2,1
rs17706439,1
ZNF596,1
ZFYVE26,1
YPEL5,1
XPC,1
XPA,1
WRN,1
WASHC5,1
ACTL8,1
AIP,1
TRNL1,1
TRNK,1
TCF7L1,1
TBL1XR1,1
TBC1D20,1
TAP2,1
TANK,1
SVOP,1
SULT4A1,1
STX16,1
STK31,1
STK11,1
STAT6,1
SSX4B,1
SSX4,1
SSX2,1
SSX1,1
SRD5A2,1
TBP,1
TCFL5,1
ALDH18A1,1
TDP1,1
ALDH1A1,1
TRIP4,1
TRIM26,1
TRERF1,1
PIK3R5,1
TNXB,1
TNFSF8,1
TNFRSF1A,1
TMEM98,1
TMED5,1
TLN2,1
TICRR,1
THPO,1
TGFBR2,1
TGFB1,1
PLEKHG4,1
PHF6,1
ATXN1,1
DUSP23,1
FAH,1
EXO1,1
ERLIN2,1
ERCC5,1
ERCC2,1
ERBB2,1
ELOVL6,1
EIF2B5,1
EGF,1
EDN1,1
DYNC1H1,1
DUSP13,1
PGM3,1
DSTYK,1
DSP,1
DPF3,1
DOK2,1
DNMT1,1
DKK1,1
DFNA4A,1
DDX52,1
DDIT4L,1
DDIT3,1
DDHD1,1
FAN1,1
FANCI,1
FGD4,1
FGF14,1
GNA11,1
GMPPA,1
GJC3,1
GIF,1
GET4,1
GBA2,1
GAGE7,1
GAGE6,1
GAGE4,1
GAGE3,1
GAGE2C,1
GAGE12I,1
GAD1,1
FUT6,1
FUS,1
FRY,1
FRMD4B,1
FOLR1,1
FMR1,1
FMO2,1
FLVCR1,1
FLNC,1
FGFR4,1
DDB2,1
DCPS,1
DCAF8,1
CHSY1,1
CHRNG,1
CHEK1,1
CHAMP1,1
CES1,1
CEP250,1
CDK7,1
CDC6,1
CD59,1
CD27,1
CCT5,1
CCNA2,1
CASR,1
CASC5,1
CADPS,1
CACNA1G,1
ATP5E,1
C19ORF12,1
C17orf96,1
C12ORF65,1
BRCA2,1
BRCA1,1
BAK1,1
AUNX1,1
CHST5,1
CKM,1
DBH,1
CLCF1,1
DAZ4,1
DAZ3,1
DAZ1,1
AP5Z1,1
CYP8B1,1
CYP7B1,1
CYP4F12,1
CYP24A1,1
CYP1A2,1
CYP19A1,1
CUBN,1
CTSD,1
CTDP1,1
CSF1R,1
CRIP1,1
COX6A1,1
ATL3,1
ATP13A2,1
COMP,1
COL9A3,1
COBL,1
COASY,1
CNTF,1
GNB4,1
GPANK1,1
GPI,1
MUTYH,1
MSH2,1
MRE11A,1
MPV17,1
MPL,1
MPC1,1
MORC2,1
MLH3,1
MLH1,1
MKRN3-AS1,1
MKRN3,1
MIAT,1
MFSD6,1
MFHAS1,1
MFF,1
MEN1,1
MED9,1
MED12,1
MBD6,1
MATR3,1
MARS,1
MAPKBP1,1
MAP4,1
MANBA,1
MSH6,1
MYH7B,1
MAGEA2B,1
MYO3A,1
PEX10,1
PDYN,1
PASK,1
PARP2,1
PARP1,1
PAGE1,1
AMN,1
OSBPL6,1
NPC2,1
NPAP1,1
ANO10,1
NM,1
NIPA1,1
NEK4,1
NEIL3,1
NEFL,1
NDUFAF6,1
NDN,1
NCAPG,1
NAT1,1
NAGLU,1
NAB2,1
NAB1,1
MAGEL2,1
MAGEA2,1
GPR15,1
IL17RD,1
IGHG1,1
IGF2BP3,1
IGF2,1
IFI44,1
IDH2,1
IDH1,1
ID3,1
IBA57,1
HUS1,1
HSD3B7,1
HSD17B4,1
HMMR,1
HINT1,1
HERPUD1,1
HERC2,1
HELQ,1
HCLS1,1
HBBP1,1
HBB,1
H19,1
GZMH,1
GTF2H1,1
GSTZ1,1
IGHMBP2,1
IL2,1
MAG,1
IL3,1
MAD2L1BP,1
LTK,1
LSM1,1
LRSAM1,1
LRPPRC,1
LRIG1,1
LOC100128922,1
LILRB4,1
LAIR2,1
KMT2B,1
KLHDC8A,1
KLC2,1
KIAA2034,1
KIAA1324,1
KCNQ3,1
KCNJ10,1
KCNJ1,1
JPH1,1
ITM2A,1
ITGBL1,1
IRF4,1
IPW,1
IL6ST,1
DARS2,1
