Gene,Mean Difference in -log(BH)
NUBPL,-0.2616585861011098
NUP214,-0.6313298223058947
OCRL,-0.2616585861011098
OGT,-0.2391571305469855
OPN1LW,-0.2585546164033702
OR10R3P,-0.7241589630474792
OR10X1,-0.7241589630474792
OR13G1,-0.7241589630474792
ORC6,-0.024538863437767216
OSBPL10,-0.3034492896799361
OSBPL6,-0.600880662648489
OSGEP,-0.600880662648489
OTC,-0.14083624112926454
OX4OL,-0.7241589630474792
OXA1L,-0.024538863437767216
P2RX1,-0.2585546164033702
P2RX2,-0.2585546164033702
P2RX3,-0.2585546164033702
P2RX4,-0.2585546164033702
P2RX5,-0.2585546164033702
P2RX6,-0.2585546164033702
P2RY1,-0.5769771755982259
P2RY11,-0.7241589630474792
P2RY12,0.0563220956567818
P2RY2,-0.2585546164033702
PAFAH1B1,-0.6313298223058947
PAG1,-0.2585546164033702
PAGE1,-0.600880662648489
PAK3,-0.7241589630474792
PARK2,-0.2686230295282266
PARP1,-0.600880662648489
PARP2,-0.600880662648489
PASK,-0.600880662648489
PAX2,-0.2616585861011098
PAX5,-0.3076039856010708
PCBP4,-0.2585546164033702
PDCD1,-0.7241589630474792
PDE4A,-0.7511245830492573
PDE4B,-0.7511245830492573
PDE4D,-0.7241589630474792
PDE5A,-0.83370462769801
PDE6G,-0.2616585861011098
PDGFB,-0.35322613379276624
PDGFRA,-0.11378164600453868
PDGFRB,-0.11378164600453868
PDHX,-0.7241589630474792
PDX1,-0.83370462769801
PDYN,-0.600880662648489
PDZD2,-0.024538863437767216
PEPD,-0.024538863437767216
PER1,-0.7241589630474792
PEX1,-0.07537892818778978
PEX10,-0.600880662648489
PEX2,-0.2616585861011098
PEX5,-0.2616585861011098
PGAP3,-0.7241589630474792
PGM3,-0.600880662648489
PGR,-0.83370462769801
PHF6,-0.600880662648489
PHGDH,-0.2616585861011098
PHKA2,-0.3034492896799361
PHKG2,-0.3034492896799361
PIEZO1,-0.22986051792532064
PIGA,-0.7241589630474792
PIK3CA,-0.600880662648489
PIK3CG,-0.600880662648489
PIK3R1,-0.2585546164033702
PIK3R5,-0.600880662648489
PITX3,-0.7241589630474792
PKCL,-0.6313298223058947
PKD1,-0.2616585861011098
PKLR,-0.2616585861011098
PLA2G1B,0.0563220956567818
PLA2G2A,0.0563220956567818
PLA2G6,0.0563220956567818
PLAGL1,-0.3034492896799361
PLAT,-0.11378164600453868
PLAUR,-0.600880662648489
PLEC,-0.2585546164033702
PLEKHG4,-0.600880662648489
PLEKHG5,-0.600880662648489
PLF,-0.024538863437767216
PLIN1,-0.3034492896799361
PLOD1,-0.024538863437767216
PLTP,-0.3034492896799361
PLXDC2,-0.600880662648489
PMM2,-0.2616585861011098
PMS1,-0.600880662648489
PMS2,-0.600880662648489
PNMHH,-0.600880662648489
PNP,-0.28944637400401746
PNPLA2,-0.3034492896799361
POLA1,-0.024538863437767216
POLB,-0.600880662648489
POLD1,-0.37175773397701084
POLR3A,-0.600880662648489
POLR3B,-0.600880662648489
PON1,-0.4011750456053746
PON2,-0.600880662648489
PON3,-0.7241589630474792
POR,-0.3728604101951848
POREN1,-0.37506576263153263
POREN2,-0.37506576263153263
POTEKP,-0.7051228396644484
POTEM,-0.7051228396644484
POU2F2,-0.600880662648489
POU2F3,0.0563220956567818
POU5F1,-0.7241589630474792
PPARD,-0.3034492896799361
PPARG,-0.26621226064960923
PPARGC1A,-0.600880662648489
PPARGC1B,-0.2585546164033702
PPIA,-0.10130433257820609
PPIAP10,-0.09654646276801292
PPIG,-0.4659524970963753
PPP1R3A,-0.3034492896799361
PPP1R3B,-0.3034492896799361
PPP1R3C,-0.3034492896799361
PPP2R2B,-0.600880662648489
PPP3CA,-0.600880662648489
PPP4R1,-0.600880662648489
PRDX6,-0.7241589630474792
PRF1,-0.27617709940420376
PRH1,-0.06499159402897571
PRH2,-0.024538863437767216
PRICKLE1,-0.600880662648489
PRKAG2,-0.2616585861011098
PRKCD,-0.48696780771281173
PRKCG,-0.600880662648489
PRKCL,-0.6313298223058947
PRKCQ,-0.2585546164033702
PRKCZ,-0.024538863437767216
PRKD1,-0.2616585861011098
PRKD3,-0.600880662648489
PRNP,-0.6313298223058947
PROZ,-0.7241589630474792
PRPF31,-0.2616585861011098
PRPF8,-0.2616585861011098
PRPS1L1,-0.600880662648489
PRSS1,-0.28311867712807465
PRSS27,0.0563220956567818
PRSS58,-0.35322613379276624
PRTN3,-0.3206549400812757
PRX,-0.600880662648489
PSAP,-0.2585546164033702
PSMB7,-0.600880662648489
PSMB8,-0.3034492896799361
PSPH,-0.35322613379276624
PSPN,-0.35322613379276624
PSRC1,-0.7241589630474792
PSTPIP1,-0.83370462769801
PTEN,-0.2616585861011098
PTGER3,-0.2616585861011098
PTGES,-0.7241589630474792
PTGIS,-0.600880662648489
PTGS1,-0.3924361395559139
PTH1R,-0.2616585861011098
PTPN11,-0.5578765996937048
PTPN14,-0.2616585861011098
PTPN2,-0.2825554453456792
PTPN22,-0.2825554453456792
PTPRH,-0.2585546164033702
PTPRN2,-0.600880662648489
PTRH1,-0.3034492896799361
PWAR1,-0.600880662648489
PWRN1,-0.600880662648489
QTRT1,-0.35322613379276624
RAB18,-0.600880662648489
RAB37,-0.600880662648489
RAB3GAP1,-0.600880662648489
RAB3GAP2,-0.600880662648489
RAD21,-0.2795123796036034
RAD51,-0.024538863437767216
RAF1,-0.5433196483582406
RAG2,-0.2585546164033702
RAI1,-0.31832085832836376
RAPH1,-0.600880662648489
RASA2,-0.2616585861011098
RASGRP1,-0.600880662648489
RATOR,-0.37506576263153263
RBM45,-0.22871500014288793
RBM8A,-0.2616585861011098
RBMS1,-0.2585546164033702
RBMY2FP,-0.600880662648489
RBPJ,-0.21132595518782496
RDM1,-0.600880662648489
REEP1,-0.600880662648489
REG1A,-0.35322613379276624
REG4,-0.11378164600453868
RENBP,-0.3034492896799361
RET,-0.2585546164033702
RFC2,-0.6392099142205949
RGS2,-0.3034492896799361
RGS9BP,-0.7511245830492573
RHD,-0.7241589630474792
RIN2,-0.22154386564344605
RIT1,-0.2616585861011098
RMND1,-0.600880662648489
RMRP,-0.2585546164033702
RNASE1,-0.6313298223058947
RNF170,-0.600880662648489
RNU4ATAC,-0.024538863437767216
ROCK1,-0.009402356697437893
RORA,-0.600880662648489
RP9,-0.2616585861011098
RPLP0P4,-0.7241589630474792
RPS3,-0.2616585861011098
RPS6KB3,-0.6313298223058947
RPSA,-0.2585546164033702
RREB1,-0.21132595518782496
RRM1,-0.600880662648489
RTN2,-0.600880662648489
RXRA,-0.2585546164033702
RYR1,-0.2616585861011098
S100A12,-0.35322613379276624
S100A8,-0.3976695832296136
SAMD9L,-0.600880662648489
SAR1B,-0.2686230295282266
SARS2,-0.009402356697437893
SBDS,-0.7241589630474792
SCAP,-0.3034492896799361
SCARB1,-0.31832085832836376
SCARB2,-0.2616585861011098
SCARF2,-0.600880662648489
SCLT1,-0.2585546164033702
SCN11A,-0.600880662648489
SCN2A,-0.600880662648489
SCN4A,-0.2616585861011098
SCN8A,-0.600880662648489
SCNN1B,-0.2616585861011098
SCYL1,-0.600880662648489
SDS,-0.21132595518782496
SEC24C,-0.21132595518782496
SEL1L,-0.3034492896799361
SELE,-0.600880662648489
SELP,-0.31832085832836376
SEMA3C,-0.2585546164033702
SEMA3D,-0.2585546164033702
SEPP1,-0.7241589630474792
SERAC1,-0.2585546164033702
SERPINA1,-0.3976695832296136
SERPINA10,-0.7241589630474792
SERPINA2,-0.7241589630474792
SERPINA3,0.0563220956567818
SERPINB2,-0.2585546164033702
SERPINE1,-0.35322613379276624
SERPING1,-0.638822750063301
SERPINI1,-0.600880662648489
SETD1A,0.0563220956567818
SFTPB,-0.2585546164033702
SGCA,-0.600880662648489
SGPP1,-0.600880662648489
SH2B3,-0.600880662648489
SH2D1A,-0.5881860122576066
SH2D2A,-0.7241589630474792
SH3D19,-0.6313298223058947
SHANK3,-0.2795123796036034
SHFM1,-0.600880662648489
SIGMAR1,-0.600880662648489
SIM1,-0.600880662648489
SLC10A1,-0.3034492896799361
SLC10A2,-0.600880662648489
SLC12A1,-0.600880662648489
SLC12A3,-0.600880662648489
SLC14A1,-0.7241589630474792
SLC17A5,-0.6392099142205949
SLC19A2,-0.600880662648489
SLC22A8,-0.600880662648489
SLC25A1,-0.27617709940420376
SLC25A13,-0.28311867712807465
SLC25A15,-0.600880662648489
SLC25A37,-0.4052070102965904
SLC25A4,-0.6262549623629937
SLC25A46,-0.600880662648489
SLC28A1,-0.600880662648489
SLC29A3,-0.28311867712807465
SLC2A1,-0.600880662648489
SLC2A4,-0.2585546164033702
SLC30A10,-0.600880662648489
SLC35D1,-0.2616585861011098
SLC38A2,-0.2585546164033702
SLC40A1,-0.2616585861011098
SLC5A3,-0.7241589630474792
SLC6A20,-0.2585546164033702
SLC6A4,-0.7511245830492573
SLCO1B3,-0.2585546164033702
SLCO2A1,-0.2795123796036034
SLCO3A1,-0.600880662648489
SLCO6A1,-0.7186984253567977
SMC1A,-0.2795123796036034
SMC2,-0.600880662648489
SMC3,-0.2795123796036034
SMCHD1,-0.2616585861011098
SMPD1,-0.3034492896799361
SNAP29,-0.83370462769801
SNCA,-0.044869343523860294
SNORD115-1,-0.600880662648489
SNORD116-1,-0.600880662648489
SNRPN,-0.600880662648489
SOAT1,-0.6313298223058947
SOAT2,-0.3034492896799361
SOCS1,-0.2585546164033702
SOCS2,-0.2585546164033702
SOD1,-0.7511245830492573
SOD2,-0.35322613379276624
SOD3,-0.6262549623629937
SOS1,-0.5330042131881069
SOS2,-0.2616585861011098
SOX17,-0.37506576263153263
SOX18,-0.2616585861011098
SPATA5,-0.21132595518782496
SPDL1,-0.600880662648489
SPG11,-0.600880662648489
SPG21,-0.600880662648489
SPG7,-0.600880662648489
SPHK1,-0.2585546164033702
SPINK1,-0.28311867712807465
SPINK5,-0.2616585861011098
SPP1,-0.35322613379276624
SPTBN2,-0.600880662648489
SPTLC2,-0.600880662648489
SRD5A1,-0.600880662648489
SRD5A2,-0.600880662648489
SRR,-0.024538863437767216
SSX1,-0.600880662648489
SSX2,-0.600880662648489
SSX4,-0.600880662648489
SSX4B,-0.600880662648489
STARD13,-0.37506576263153263
STARD3NL,-0.2585546164033702
STAT1,-0.2585546164033702
STAT2,-0.21132595518782496
STAT3,-0.11378164600453868
STAT4,-0.5830965810349039
STAT6,-0.600880662648489
STK31,-0.600880662648489
STK4,-0.6385590793733147
STX11,-0.2530007969818752
STX16,-0.600880662648489
STXBP2,-0.3034492896799361
STXBP3,-0.35322613379276624
SULT2B1,-0.600880662648489
SULT4A1,-0.600880662648489
SUMF1,-0.2616585861011098
SUPT7L,0.0563220956567818
SUSD4,-0.600880662648489
SVOP,-0.600880662648489
TAB3,-0.6313298223058947
TAC1,-0.024538863437767216
TAF1,0.0563220956567818
TALDO1,-0.2616585861011098
TAP2,-0.600880662648489
TAPT1,-0.2616585861011098
TBC1D20,-0.600880662648489
TBL2,-0.6252992740230474
TBP,-0.600880662648489
TBX1,-0.21132595518782496
TBXAS1,-0.7241589630474792
TCF3,-0.2585546164033702
TCF4,-0.3139828990677706
TCF7L1,-0.600880662648489
TCF7L2,-0.31832085832836376
TCFL5,-0.600880662648489
TDP1,-0.600880662648489
TEF,-0.024538863437767216
TET2,-0.600880662648489
TF,-0.4944274294638579
TFRC,-0.2391571305469855
TGFA,-0.11378164600453868
TGFB1,-0.600880662648489
TGFBR2,-0.600880662648489
TGM1,-0.2585546164033702
TH,-0.37116050950025115
THBD,-0.6313298223058947
THBS1,-0.024538863437767216
THPO,-0.600880662648489
TICRR,-0.600880662648489
TINAGL1,-0.7241589630474792
TLN2,-0.600880662648489
TLR2,-0.6313298223058947
TLR4,-0.2795123796036034
TLR6,-0.2585546164033702
TLR9,-0.7241589630474792
TMED5,-0.600880662648489
TMEM126B,-0.2616585861011098
TMEM98,-0.600880662648489
TMIGD3,-0.024538863437767216
TMPRSS15,-0.2616585861011098
TNF,-0.5243930132366051
TNFB,-0.7241589630474792
TNFRSF13B,-0.21132595518782496
TNFRSF13C,-0.21132595518782496
TNFRSF1A,-0.600880662648489
TNFRSF1B,-0.2795123796036034
TNFSF12,-0.21132595518782496
TNFSF13B,-0.35322613379276624
TNFSF4,-0.6313298223058947
TNFSF8,-0.600880662648489
TNPO1,-0.024538863437767216
TNXB,-0.600880662648489
TP53,-0.600880662648489
TPH1,-0.7511245830492573
TPO,-0.7241589630474792
TPP1,-0.600880662648489
TPP2,-0.21132595518782496
TRAF1,-0.2585546164033702
TRERF1,-0.600880662648489
TREX1,-0.2795123796036034
TRIM21,-0.11378164600453868
TRIM26,-0.600880662648489
TRIP10,-0.024538863437767216
TRIP11,-0.2616585861011098
TRIP4,-0.600880662648489
TRNF,-0.7871398346881058
TRNH,-0.7871398346881058
TRNK,-0.600880662648489
TRNL1,-0.600880662648489
TRNQ,-0.7871398346881058
TRNS1,-0.600880662648489
TRNS2,-0.7871398346881058
TRNW,-0.7871398346881058
TRPC4,-0.600880662648489
TRPS1,-0.600880662648489
TSC1,-0.2616585861011098
TSC2,-0.2616585861011098
TSPO,-0.600880662648489
TTBK2,-0.600880662648489
TTLL12,-0.600880662648489
TTN,-0.2585546164033702
TTPA,-0.31832085832836376
TUBA8,-0.2585546164033702
TUBB1,-0.6096428544962943
TUBB3,-0.600880662648489
TWNK,-0.600880662648489
TXN2,-0.2585546164033702
TXNRD1,-0.7511245830492573
TYK2,-0.23342320778390124
TYMP,-0.35322613379276624
UACA,-0.600880662648489
UBAC2,-0.5830965810349039
UBAP1,-0.7241589630474792
UBE2T,-0.2585546164033702
UBR1,-0.2616585861011098
UCP1,-0.600880662648489
UCP3,-0.7241589630474792
UFD1,-0.21132595518782496
UGT2B7,-0.600880662648489
UGT8,-0.35322613379276624
UNC13C,-0.600880662648489
UNC13D,-0.3034492896799361
UPK3A,-0.600880662648489
UROS,-0.2616585861011098
USB1,-0.024538863437767216
UTP20,-0.600880662648489
VCP,-0.600880662648489
VEGFA,0.0563220956567818
VEGFC,-0.2616585861011098
VHL,-0.600880662648489
VKORC1,-0.729375423268933
VPS4B,-0.6313298223058947
VWF,-0.600880662648489
WAS,-0.2686230295282266
WASHC5,-0.600880662648489
WBSCR22,-0.024538863437767216
WDR19,-0.024538863437767216
WDR34,-0.2616585861011098
WDR35,-0.2616585861011098
WDR36,-0.7241589630474792
WDR60,-0.2616585861011098
WDTC1,-0.638227462076644
WFS1,-0.13182235032468498
WIPF1,-0.2686230295282266
WISP3,-0.2616585861011098
WNT11,-0.600880662648489
WNT4,-0.3034492896799361
WNT7A,-0.2616585861011098
WRN,-0.600880662648489
XBP1,-0.6313298223058947
XBP1P1,-0.6313298223058947
XIAP,-0.3034492896799361
XPA,-0.600880662648489
XPC,-0.600880662648489
XPNPEP3,-0.35322613379276624
XRCC1,-0.024538863437767216
XRCC3,-0.7226370087215657
XRCC4,-0.31832085832836376
YPEL5,-0.600880662648489
YWHAG,-0.6313298223058947
ZFHX3,-0.7241589630474792
ZFYVE26,-0.600880662648489
ZNF385B,-0.600880662648489
ZNF592,-0.83370462769801
ZNF596,-0.600880662648489
ZNF645,-0.2585546164033702
rs10036748,-0.11378164600453868
rs1036935,-0.044869343523860294
rs10508503,-0.2585546164033702
rs10812610,-0.83370462769801
rs11071559,-0.37506576263153263
rs1136001,-0.2616585861011098
rs1360517,-0.3034492896799361
rs1648707,-0.2585546164033702
rs17410015,-0.2616585861011098
rs17706439,-0.600880662648489
rs2237878,0.0563220956567818
rs2383378,-0.7241589630474792
rs2665390,-0.024538863437767216
rs2736990,-0.21132595518782496
rs3827730,-0.6313298223058947
rs4248154,-0.2616585861011098
rs4345115,-0.2616585861011098
rs4569005,-0.2616585861011098
rs4712653,-0.11378164600453868
rs4728142,-0.6313298223058947
rs5771069,-0.37506576263153263
rs633715,0.0563220956567818
rs6496932,0.0563220956567818
rs7140150,0.0563220956567818
rs7554607,0.0563220956567818
rs8099917,-0.37506576263153263
