Gene,Mean Difference in -log(BH)
FGD4,-0.600880662648489
FGF10,0.34378280057691296
FGF14,-0.600880662648489
FGF2,-0.5370248111951124
FGF21,-0.3034492896799361
FGF7,-0.009402356697437893
FGFBP1,-0.35322613379276624
FGFR1,-0.11378164600453868
FGFR2,-0.11378164600453868
FGFR3,-0.6392099142205949
FGFR4,-0.600880662648489
FGG,-0.37487152089677755
FHL5,-0.7051228396644484
FHOD3,-0.6434167025021932
FIG4,-0.2795123796036034
FILIP1L,-0.7241589630474792
FLI1,-0.2391571305469855
FLII,-0.31832085832836376
FLJ20021,-0.7241589630474792
FLNA,-0.21132595518782496
FLNB,-0.2616585861011098
FLT1,-0.5744437720746824
FLT4,-0.2616585861011098
FLVCR1,-0.600880662648489
FMNL3,-0.3034492896799361
FMO2,-0.600880662648489
FMO3,-0.03265635356749569
FMR1,-0.600880662648489
FN1,-0.34279539256486263
FOLH1,-0.7241589630474792
FOPNL,-0.7241589630474792
FOS,-0.37165582978055245
FOSB,-0.12413585086559624
FOSL1,-0.024538863437767216
FOXC2,-0.3656669573005462
FOXD3,-0.7241589630474792
FOXG1,-0.2616585861011098
FOXL1,-0.7241589630474792
FOXM1,-0.024538863437767216
FOXO1,-0.7241589630474792
FOXO3,-0.3976695832296136
FOXO4,-0.5744437720746824
FOXP3,-0.2391571305469855
FOXRED1,-0.2616585861011098
FPR1,0.34378280057691296
FPR2,-0.2585546164033702
FRG1,-0.2616585861011098
FRMD4A,-0.2616585861011098
FRMD4B,-0.600880662648489
FRY,-0.600880662648489
FSD1,-0.7241589630474792
FSD1L,-0.7241589630474792
FSHR,-0.2361010663002006
FST,-0.5881860122576066
FSTL1,-0.7241589630474792
FTO,-0.7051228396644484
FUCA1,-0.600880662648489
FURIN,0.0563220956567818
FUS,-0.600880662648489
FUT6,-0.600880662648489
FUZ,-0.7511245830492573
FXN,-0.7226370087215657
FYB1,-0.21132595518782496
FYN,-0.2585546164033702
FZD2,-0.7241589630474792
G6PC,-0.3006852576346447
G6PC3,-0.2391571305469855
G6PD,-0.5900141398020256
GAA,-0.7241589630474792
GABPA,-0.12413585086559624
GAD1,-0.600880662648489
GAGE12I,-0.600880662648489
GAGE2C,-0.600880662648489
GAGE3,-0.600880662648489
GAGE4,-0.600880662648489
GAGE6,-0.600880662648489
GAGE7,-0.600880662648489
GAL,-0.33278064540578983
GALC,-0.2275574013320193
GALNS,-0.2585546164033702
GALT,-0.2585546164033702
GAN,-0.600880662648489
GAPDH,-0.2585546164033702
GARS,-0.600880662648489
GAS8,-0.024538863437767216
GAST,-0.19475635826151222
GATA1,-0.23342320778390122
GATA2,-0.2616585861011098
GATA3,-0.024538863437767216
GATA4,-0.7241589630474792
GBA,-0.13123940632089814
GBA2,-0.600880662648489
GBE1,-0.2795123796036034
GCG,-0.3660805758894655
GCH1,-0.7511245830492573
GCK,-0.7278637202028101
GCKR,-0.7241589630474792
GCLC,-0.39901535196748694
GCLM,-0.3976695832296136
GCNT2,-0.7051228396644484
GDAP1,-0.600880662648489
GDE1,-0.5881860122576066
GDF1,-0.7051228396644484
GDF15,-0.7051228396644484
GDNF,-0.31512390039715843
GET4,-0.600880662648489
GFAP,-0.7173284513718173
GFER,-0.2686230295282266
GFI1B,-0.21132595518782496
GFPT1,-0.3034492896799361
GFPT2,-0.7241589630474792
GFRA1,-0.7451148262332268
GFRA2,-0.7511245830492573
GGT1,-0.6434167025021932
GGT2,-0.3034492896799361
GGTLC3,-0.3034492896799361
GGTLC4P,-0.3034492896799361
GGTLC5P,-0.3034492896799361
GH1,-0.6434167025021932
GHR,-0.46389402187527956
GHRH,-0.6855586583381638
GHRL,-0.5336035926995595
GHSR,-0.7241589630474792
GIF,-0.600880662648489
GIT2,-0.2585546164033702
GJA1,-0.7241589630474792
GJA4,-0.7241589630474792
GJA5,-0.2585546164033702
GJB1,-0.600880662648489
GJB3,-0.600880662648489
GJC2,-0.2795123796036034
GJC3,-0.600880662648489
GJE1,-0.600880662648489
GK,-0.5493195397371968
GLA,-0.592982026811292
GLB1,-0.37175773397701084
GLCLC,-0.7241589630474792
GLCLR,-0.7241589630474792
GLE1,-0.2616585861011098
GLI1,-0.600880662648489
GLI2,-0.7511245830492573
GLI3,-0.7241589630474792
GLRX2,-0.7241589630474792
GMPPA,-0.600880662648489
GNA11,-0.600880662648489
GNAQ,-0.2616585861011098
GNAS,-0.16274549044497513
GNB3,-0.6434167025021932
GNB4,-0.600880662648489
GNPTAB,-0.07304062489163274
GOLGA4,-0.7241589630474792
GOLT1A,-0.6313298223058947
GOLT1B,-0.6313298223058947
GORASP1,-0.2585546164033702
GOT1,-0.6313298223058947
GP1BA,-0.5870887689685514
GP1BB,-0.21132595518782496
GP34,-0.7241589630474792
GP3A,-0.7241589630474792
GP5,-0.21132595518782496
GP6,-0.6629878936602464
GP9,-0.21132595518782496
GPANK1,-0.600880662648489
GPD1,-0.3034492896799361
GPI,-0.3373600994907651
GPIHBP1,-0.33123171430105064
GPR101,-0.2795123796036034
GPR15,-0.600880662648489
GPR162,-0.6434167025021932
GPR35,-0.3139828990677706
GPRC5A,-0.024538863437767216
GPX1,-0.6166151452242045
GRAP2,-0.2585546164033702
GRIK2,-0.3076039856010708
GRIN2A,-0.2585546164033702
GRIN2B,-0.5291586506269899
GRIN3A,-0.044869343523860294
GRK4,-0.7241589630474792
GRK5,-0.2585546164033702
GRM8,-0.7241589630474792
GRN,-0.6313298223058947
GRP,-0.2686230295282266
GRPR,-0.2585546164033702
GSK3B,-0.5881860122576066
GSN,-0.5882973688399827
GSR,-0.6392099142205949
GSTK1,-0.7186984253567977
GSTM1,-0.4223215988171445
GSTM2,-0.7241589630474792
GSTP1,-0.3805108803520046
GSTT1,-0.4334383076258433
GSTZ1,-0.600880662648489
GT,-0.4496762476013338
GTF2H1,-0.600880662648489
GTF2I,-0.646837157886376
GTF2IRD1,-0.646837157886376
GUCY1A3,-0.6096428544962943
GUSB,-0.3656669573005462
GVINP1,-0.3034492896799361
GYPA,-0.7241589630474792
GYS1,-0.7241589630474792
GZMB,-0.09951478429082447
GZMH,-0.600880662648489
GZMK,-0.2585546164033702
H19,-0.600880662648489
H2AFX,-0.6313298223058947
HABP2,0.0563220956567818
HADH,-0.5522836257968385
HADHA,-0.2795123796036034
HADHB,-0.2795123796036034
HANAC,-0.37506576263153263
HARS,-0.600880662648489
HARS2,-0.600880662648489
HAS1,-0.7226370087215657
HAVCR1,-0.06827755339778033
HBA1,-0.3420218983195413
HBA2,-0.2616585861011098
HBB,-0.2686230295282266
HBBP1,-0.600880662648489
HBEGF,-0.7186984253567977
HCCS,-0.024538863437767216
HCLS1,-0.600880662648489
HDAC4,-0.2585546164033702
HDAC6,-0.2686230295282266
HDAC8,-0.2795123796036034
HELQ,-0.600880662648489
HELZ2,-0.3034492896799361
HERC2,-0.600880662648489
HERPUD1,-0.600880662648489
HFE,-0.5944917825394259
HGD,-0.5694306629611319
HGF,-0.36331901585322524
HHIPL1,-0.7241589630474792
HIC1,-0.7241589630474792
HIF1A,-0.337633010745023
HINT1,-0.600880662648489
HIRA,-0.21132595518782496
HK1,-0.21896850276294502
HLA-A,-0.27218140082166864
HLA-B,-0.4774910978237992
HLA-DOA,-0.35322613379276624
HLA-DPB1,-0.34714972944843536
HLA-DPB2,-0.7241589630474792
HLA-DQA1,-0.6457866922742292
HLA-DQA2,-0.35322613379276624
HLA-DQB1,-0.6385590793733147
HLA-DRB1,-0.34064352416473126
HLA-DRB3,-0.21132595518782496
HLA-DRB4,-0.2585546164033702
HLA-E,-0.6385590793733147
HLA-G,-0.024538863437767216
HLCS,-0.21132595518782496
HMBS,-0.31832085832836376
HMGB1,-0.3764944157939109
HMGCR,-0.6434167025021932
HMMR,-0.600880662648489
HMOX1,-0.3783709411192338
HNF1A,-0.729375423268933
HNF1B,-0.83370462769801
HNF4A,-0.83370462769801
HNRNPA3P1,-0.7241589630474792
HNRNPUL1,-0.7241589630474792
HOXA11,-0.21132595518782496
HP,-0.35814615072641104
HPGD,-0.39148173453126417
HPGDS,-0.4052070102965904
HPS5,-0.21132595518782496
HPSE,-0.5965798110760819
HPSE2,-0.729375423268933
HRAS,-0.35322613379276624
HRG,-0.5881860122576066
HRH3,-0.11378164600453868
HRSP12,-0.35322613379276624
HSD11B1,-0.3034492896799361
HSD11B2,-0.7241589630474792
HSD17B4,-0.600880662648489
HSD17B6,-0.7511245830492573
HSD3B7,-0.600880662648489
HSF1,-0.29841630793574747
HSH2D,-0.2585546164033702
HSP90AB1,-0.35322613379276624
HSP90AB2P,-0.3034492896799361
HSPA12B,-0.2585546164033702
HSPA14,-0.024538863437767216
HSPA1A,-0.15446482002059295
HSPA1B,-0.15446482002059295
HSPA1L,0.34378280057691296
HSPA2,-0.29841630793574747
HSPA4,-0.5900141398020256
HSPA5,-0.7241589630474792
HSPB1,-0.40646132858089745
HSPB2,-0.4052070102965904
HSPB3,-0.40646132858089745
HSPB8,-0.600880662648489
HSPD1,-0.37390004918357217
HSPG2,-0.5533145697000225
HTR1D,-0.7241589630474792
HTR1F,-0.7511245830492573
HTR2A,-0.6596651113125539
HTR2C,-0.7511245830492573
HTR6,-0.7511245830492573
HTRA2,-0.2585546164033702
HUS1,-0.600880662648489
HYPLIP1,-0.3034492896799361
IAPP,-0.11378164600453868
IARS2,-0.600880662648489
IBA57,-0.600880662648489
IBSP,-0.2585546164033702
ICAM1,-0.3760053041819041
ICH,-0.7241589630474792
ICOS,-0.07637338375119328
ICOSLG,-0.024538863437767216
ID2,-0.3034492896799361
ID3,-0.600880662648489
IER3,-0.4218659186363725
IER3IP1,-0.83370462769801
IFI27,-0.2585546164033702
IFI44,-0.600880662648489
IFIH1,-0.21132595518782496
IFITM3,-0.024538863437767216
IFNA1,-0.600880662648489
IFNA13,-0.600880662648489
IFNA2,-0.5244523261355112
IFNAR1,-0.21132595518782496
IFNAR2,-0.21132595518782496
IFNG,-0.3801691802368876
IFNGR2,-0.600880662648489
IFT172,-0.35322613379276624
IFT80,-0.2616585861011098
IGF1,-0.38264389243941593
IGF1R,-0.7226370087215657
IGF2,-0.39901535196748694
IGF2BP3,-0.600880662648489
IGF2R,-0.3976695832296136
IGH,-0.12754719667560152
IGHG1,-0.600880662648489
IGHM,-0.10433561004426355
IGHMBP2,-0.600880662648489
IGLL1,-0.09951478429082447
IKBKAP,-0.600880662648489
IKBKB,-0.024538863437767216
IKBKG,-0.2616585861011098
IKZF1,-0.4987683972840995
IL10,-0.33052028707335096
IL10RA,-0.2585546164033702
IL11,-0.5413823888309524
IL12A,-0.5909897478589389
IL12A-AS1,-0.5830965810349039
IL12B,-0.5881860122576066
IL12RB1,-0.2585546164033702
IL13,-0.14746023616520718
IL15,-0.35322613379276624
IL16,-0.024538863437767216
IL17A,-0.3221710865284692
IL17C,-0.6313298223058947
IL17D,-0.14746023616520718
IL17F,-0.7241589630474792
IL17RD,-0.600880662648489
IL18,-0.3502708531329028
IL18BP,-0.7241589630474792
IL19,-0.2585546164033702
IL1A,-0.34910371238402205
IL1B,-0.33657433479467375
IL1R1,-0.09951478429082447
IL1R2,-0.022292725685140853
IL1RL1,-0.5881860122576066
IL1RN,-0.3379200567884194
IL2,-0.33482509905832636
IL21,-0.06499159402897571
IL21R,-0.024538863437767216
IL22,-0.16578862957962714
IL23A,-0.09951478429082447
IL23R,-0.5830965810349039
IL25,-0.024538863437767216
IL27,-0.09951478429082447
IL27RA,-0.024538863437767216
IL2RA,-0.28959445469543443
IL2RB,-0.07304062489163274
IL2RG,-0.12363534984937931
IL3,-0.3622677668360905
IL32,-0.2585546164033702
IL33,-0.3976695832296136
IL4,-0.3794648347727805
IL4R,-0.5881860122576066
IL5,-0.024538863437767216
IL5RA,-0.024538863437767216
IL6,-0.32804087178215247
IL6R,-0.6420470310171515
IL6ST,-0.39901535196748694
IL7,-0.12363534984937931
IL7R,-0.12363534984937931
IL9,-0.024538863437767216
ILF3,-0.7241589630474792
IMMT,-0.600880662648489
INF2,-0.5708224385076979
INHBA,-0.7241589630474792
INHBE,-0.7241589630474792
INPPL1,-0.2616585861011098
INS,-0.44336694990249753
INSIG1,-0.6434167025021932
INSIG2,-0.7241589630474792
INSR,-0.6503264684726697
IPW,-0.600880662648489
IRAK1,-0.3076039856010708
IRAK3,-0.09951478429082447
IRAK4,-0.2585546164033702
IRF2,-0.21132595518782496
IRF3,-0.21132595518782496
IRF4,-0.600880662648489
IRF7,-0.21132595518782496
IRF9,-0.21132595518782496
IRG1,-0.5472011809774874
IRGM,-0.2585546164033702
IRS1,-0.27495843933134617
IRX1,-0.7241589630474792
ISG20,-0.2585546164033702
ISYNA1,-0.3076039856010708
ITGA1,-0.7241589630474792
ITGA2,-0.574199649345155
ITGA2B,-0.6096428544962943
ITGA3,-0.5965798110760819
ITGA4,-0.024538863437767216
ITGA5,-0.024538863437767216
ITGA8,-0.83370462769801
ITGAL,-0.2288636601399796
ITGAM,-0.4779188306273248
ITGAV,-0.024538863437767216
ITGAX,-0.04870878371626782
ITGB1,-0.5881860122576066
ITGB2,-0.14746023616520718
ITGB3,-0.5368450813135067
ITGB4,-0.2585546164033702
ITGB6,0.34378280057691296
ITGBL1,-0.600880662648489
ITIH3,-0.7241589630474792
ITK,-0.21132595518782496
ITM2A,-0.600880662648489
ITPA,-0.21132595518782496
IVD,-0.21132595518782496
JAG1,-0.3034492896799361
JAK1,-0.21132595518782496
JAK2,-0.5053943177307473
JAK3,-0.024538863437767216
JAM3,-0.024538863437767216
JMJD1C,-0.21132595518782496
JPH1,-0.600880662648489
JPH3,-0.7241589630474792
JRKL-AS1,-0.7241589630474792
JUN,-0.12850965647828333
JUNB,-0.12413585086559624
JUND,-0.12413585086559624
KARS,-0.600880662648489
KAT5,-0.3076039856010708
KAT6B,-0.2616585861011098
KAT8,-0.2585546164033702
KCNE1,-0.7241589630474792
KCNE2,-0.7241589630474792
KCNE5,-0.83370462769801
KCNJ1,-0.7278637202028101
KCNJ10,-0.600880662648489
KCNJ11,-0.7278637202028101
KCNJ2,-0.7241589630474792
KCNJ6,-0.024538863437767216
KCNJ8,-0.2585546164033702
KCNK12,-0.7241589630474792
KCNK2,-0.7241589630474792
KCNK3,-0.6313298223058947
KCNK5,-0.7241589630474792
KCNMA1,-0.7241589630474792
KCNMB1,-0.7241589630474792
KCNN4,-0.7186984253567977
KCNQ1,-0.7226370087215657
KCNQ1OT1,-0.600880662648489
KCNQ2,-0.2795123796036034
KCNQ3,-0.600880662648489
KCTD1,-0.28311867712807465
KCTD10,-0.3034492896799361
KDM6A,-0.07073352053724387
KDR,-0.5657968562843562
KEAP1,-0.2585546164033702
KEL,-0.7241589630474792
KIAA0391,-0.7241589630474792
KIAA0586,-0.2616585861011098
KIAA1147,-0.6313298223058947
KIAA1324,-0.600880662648489
KIAA1462,-0.7241589630474792
KIAA2034,-0.600880662648489
KIDINS220,-0.6313298223058947
KIF11,-0.2616585861011098
KIF1A,-0.2795123796036034
KIF1B,-0.7871398346881058
KIF28P,-0.7241589630474792
KIF2C,-0.7241589630474792
KIF5A,-0.600880662648489
KIF6,-0.7241589630474792
KIF7,-0.2616585861011098
KIR2DL1,-0.7241589630474792
KIR2DL2,-0.7241589630474792
KIR2DL3,-0.7241589630474792
KIR2DS1,-0.7241589630474792
KIR2DS2,-0.7241589630474792
KL,-0.33718980744424754
KLC2,-0.600880662648489
KLF1,-0.2616585861011098
KLF2,-0.09951478429082447
KLHDC8A,-0.600880662648489
KLK1,-0.5372230826849793
KLK4,-0.7186984253567977
KLKB1,-0.24056166142850433
KLRC4,-0.5830965810349039
KLRK1,-0.3034492896799361
KMT2A,-0.7241589630474792
KMT2B,-0.600880662648489
KMT2D,-0.07637338375119328
KNG1,-0.3626497232615583
KRAS,-0.3206549400812757
KRIT1,-0.044869343523860294
KRT1,-0.6786250673410513
KRT16,-0.7241589630474792
KRT8,-0.35322613379276624
LACC1,-0.2616585861011098
LAIR2,-0.600880662648489
LAMA2,-0.2795123796036034
LAMA3,-0.7241589630474792
LAMA4,-0.7241589630474792
LAMB2,-0.3656669573005462
LAMC2,-0.09951478429082447
LAMP1,-0.2585546164033702
LAMP2,-0.6385590793733147
LARS2,-0.2616585861011098
LAYN,-0.7241589630474792
LBP,-0.5881860122576066
LBR,-0.23342320778390122
LCAT,-0.6499048256485059
LCLAT1,-0.024538863437767216
LCN2,-0.3703389711921722
LCP1,-0.5867941525101098
LDB3,-0.600880662648489
LDHA,-0.7241589630474792
LDLR,-0.550638301907292
LDLRAP1,-0.6434167025021932
LEMD3,-0.2616585861011098
LEP,-0.34754757007882087
LEPR,-0.5869077533983226
LGALS1,-0.2585546164033702
LGALS2,-0.7186984253567977
LGALS3,-0.7241589630474792
LGALS9,-0.024538863437767216
LIF,-0.600880662648489
LIFR,-0.600880662648489
LIG4,-0.1376414882020477
LILRB1,-0.600880662648489
LILRB4,-0.600880662648489
LIMK1,-0.6461125160368207
LIN28B,-0.024538863437767216
LINC00305,-0.7241589630474792
LINC00310,-0.7241589630474792
LINC00841,-0.7241589630474792
LINC00861,-0.7241589630474792
LINC00914,-0.3976695832296136
LINC01020,-0.7241589630474792
LIPA,-0.6434167025021932
LIPC,-0.5502715693471373
LIPE,-0.3034492896799361
LIPG,-0.7051228396644484
LIPN,-0.2585546164033702
LIPT1,-0.2585546164033702
LITAF,-0.600880662648489
LMAN1,-0.2585546164033702
LMBRD1,-0.21132595518782496
LMF1,-0.3373600994907651
LMNA,-0.5946201557201878
LMNB2,-0.83370462769801
LMO1,-0.6313298223058947
LMO3,-0.044869343523860294
LMX1B,-0.3368343796227025
LOC100128922,-0.600880662648489
LOC101929279,-0.35322613379276624
LOC102723996,-0.024538863437767216
LOC102724560,-0.28940768153817814
LOC222344,-0.2585546164033702
LOC392232,-0.7241589630474792
LOC643339,-0.7241589630474792
LOX1,-0.5882973688399827
LPA,-0.3976695832296136
LPAR1,-0.024538863437767216
LPAR2,-0.024538863437767216
LPIN2,-0.3656669573005462
LPL,-0.5885338271115077
LRBA,-0.07073352053724387
LRP1,-0.5472011809774874
LRP2,-0.40421815322330484
LRP5,-0.600880662648489
LRP8,-0.7241589630474792
LRPAP1,-0.7241589630474792
LRPPRC,-0.39901535196748694
LRRC8A,-0.2585546164033702
LRRCC1,-0.2585546164033702
LRRFIP1,-0.7241589630474792
LRSAM1,-0.600880662648489
LSM1,-0.600880662648489
LSP1,-0.024538863437767216
LST1,-0.2585546164033702
LTA,-0.34004134297396515
LTA4H,-0.6392099142205949
LTB,-0.3616445403848872
LTB4R,-0.09951478429082447
LTBR,-0.29841630793574747
LTC4S,-0.7226370087215657
LTK,-0.600880662648489
LXN,-0.3034492896799361
LY6E,-0.600880662648489
LY96,-0.08696862622853001
LYST,-0.24217219480448668
LYZ,-0.3368343796227025
LZTR1,-0.2616585861011098
MAD2L1BP,-0.600880662648489
MAD2L2,-0.21132595518782496
MAFB,-0.83370462769801
MAFIP,-0.024538863437767216
MAGEA2,-0.600880662648489
MAGEA2B,-0.600880662648489
MAGEL2,-0.600880662648489
MANBA,-0.600880662648489
MANF,-0.6313298223058947
MAOA,-0.7511245830492573
MAOB,-0.7511245830492573
MAP2,-0.5607914101148235
MAP2K1,-0.23342320778390124
MAP2K2,-0.2616585861011098
MAP2K6,-0.6392099142205949
MAP2K7,-0.7241589630474792
MAP3K11,-0.6313298223058947
MAP3K5,-0.7186984253567977
MAP6,-0.024538863437767216
MAPK1,-0.5882973688399827
MAPK14,-0.2585546164033702
MAPK3,-0.5881860122576066
MAPK8,-0.09951478429082447
MAPKBP1,-0.600880662648489
MAPRE2,-0.2616585861011098
MAPT,-0.7241589630474792
MARK2,-0.049269501928749224
MARS,-0.600880662648489
MAS1,-0.2585546164033702
MASP2,-0.024538863437767216
MASTL,-0.21132595518782496
MAT2A,-0.7241589630474792
MAT2B,-0.7241589630474792
MATR3,-0.600880662648489
MAVS,-0.21132595518782496
MB,-0.3577198676707884
MBD6,-0.600880662648489
MBL2,-0.3613482787299897
MBL3P,-0.09951478429082447
MC4R,-0.3034492896799361
MCAM,-0.024538863437767216
MCI1,-0.7241589630474792
MCI2,-0.7241589630474792
MCL1,-0.09951478429082447
MCTP1,-0.7241589630474792
MDH2,-0.7241589630474792
MDK,-0.7186984253567977
MDM2,-0.3036312106032085
MECOM,-0.21132595518782496
MED12,-0.600880662648489
MED25,-0.600880662648489
MED9,-0.600880662648489
MEF2A,-0.7241589630474792
MEF2C,-0.7241589630474792
MEFV,-0.3708944380871311
MEN1,-0.600880662648489
MEPE,-0.39169600850742414
MERTK,-0.600880662648489
MET,-0.5336035926995595
MFGE8,-0.2585546164033702
MFHAS1,-0.600880662648489
MFN2,-0.600880662648489
MFRP,-0.2616585861011098
MFSD6,-0.600880662648489
MGEA5,-0.7241589630474792
MGMT,-0.600880662648489
MGP,-0.7241589630474792
MIA,-0.7226370087215657
MIA3,-0.7241589630474792
MIAT,-0.7226370087215657
MICA,-0.7051228396644484
MICE,-0.3976695832296136
MIF,-0.3616445403848872
MIP,-0.024538863437767216
MIPEP,-0.024538863437767216
MIR100,-0.7241589630474792
MIR107,-0.3034492896799361
MIR122,-0.5881860122576066
MIR126,-0.7241589630474792
MIR127,-0.024538863437767216
MIR143,-0.27495843933134617
MIR144,-0.7241589630474792
MIR146A,-0.2585546164033702
MIR150,-0.5881860122576066
MIR151A,-0.7241589630474792
MIR155,-0.2585546164033702
MIR15B,-0.7241589630474792
MIR17,-0.7241589630474792
MIR197,-0.7241589630474792
MIR21,-0.5881860122576066
MIR210,-0.7241589630474792
MIR223,-0.7241589630474792
MIR23A,-0.7241589630474792
MIR27B,-0.3034492896799361
MIR320A,-0.6313298223058947
MIR325,-0.7241589630474792
MIR424,-0.6313298223058947
MIR4693,-0.7241589630474792
MIR4772,-0.2585546164033702
MIR483,-0.2585546164033702
MIR491,-0.6313298223058947
MIR497,-0.6313298223058947
MIR499A,-0.7241589630474792
MIR548AB,-0.7241589630474792
MIR548G,-0.7241589630474792
MIR608,-0.2585546164033702
MKI67,-0.600880662648489
MKKS,-0.2616585861011098
MKRN3,-0.600880662648489
MKRN3-AS1,-0.600880662648489
MLH1,-0.600880662648489
MLH3,-0.600880662648489
MLX,-0.7241589630474792
MMAA,-0.21132595518782496
MMAB,-0.5619569714511238
MMACHC,-0.30353020296711164
MMP1,-0.33730964528855284
MMP10,-0.7241589630474792
MMP12,-0.3976695832296136
MMP13,-0.3403878594347907
MMP14,-0.6434167025021932
MMP16,-0.2585546164033702
MMP2,-0.4895637836609665
MMP3,-0.537512260442848
MMP7,-0.22871500014288793
MMP8,-0.09951478429082447
MMP9,-0.34006717370904466
MMRN1,-0.7241589630474792
MN1,-0.600880662648489
MOK,-0.4089951688002213
MORC2,-0.600880662648489
MORC4,-0.35322613379276624
MPC1,-0.600880662648489
MPI,-0.23342320778390122
MPIG6B,-0.21132595518782496
MPL,-0.5853007226495275
MPO,-0.3664440360305971
MPST,-0.27495843933134617
MPV17,-0.7871398346881058
MPZ,-0.600880662648489
MRAS,-0.7241589630474792
MRC1,-0.024538863437767216
MRE11A,-0.600880662648489
MRP7,-0.35322613379276624
MRPS16,-0.2616585861011098
MRPS22,-0.2616585861011098
MRPS6,-0.7241589630474792
MS,-0.343196508812629
MS4A1,-0.3728955748772371
MS4A2,-0.024538863437767216
MSC,-0.4052070102965904
MSH2,-0.600880662648489
MSH3,-0.7241589630474792
MSH6,-0.600880662648489
MSMB,-0.35322613379276624
MSRA,-0.7241589630474792
MST1,-0.5829508098741368
MSX2,-0.2585546164033702
MT1B,-0.3034492896799361
MTAP,-0.5867941525101098
MTCO3P1,-0.35322613379276624
MTHFD1L,-0.7241589630474792
MTHFR,-0.35558951307585296
MTM1,-0.600880662648489
MTMR2,-0.600880662648489
MTND1P36,-0.7241589630474792
MTNR1A,-0.7511245830492573
MTNR1B,-0.7511245830492573
MTOR,-0.5881860122576066
MTR,-0.5741362047406002
MTRR,0.0563220956567818
MTTP,-0.5472011809774874
MUC16,-0.4218659186363725
MUC2,-0.024538863437767216
MUC5AC,-0.03681509934374719
MUC5B,0.34378280057691296
MUC6,-0.11378164600453868
MUL1,-0.2585546164033702
MUT,-0.2774210763494576
MUTYH,-0.600880662648489
MVCD3,-0.7241589630474792
MVK,-0.2555981337176456
MVP,-0.6434167025021932
MYB,-0.7241589630474792
MYD88,-0.16464510414691627
MYDGF,-0.37258327773635663
MYH11,-0.2585546164033702
MYH14,-0.600880662648489
MYH7,-0.7226370087215657
MYH7B,-0.600880662648489
MYH9,-0.618018995550564
MYLK,-0.09951478429082447
MYO1E,-0.3656669573005462
MYO3A,-0.600880662648489
MYO5A,-0.31832085832836376
MYOT,-0.600880662648489
NAA25,-0.2585546164033702
NAGA,-0.2795123796036034
NAGLU,-0.600880662648489
NAMPT,-0.15096227084569436
NANOS1,-0.7511245830492573
NANOS2,-0.2585546164033702
NANOS3,-0.3818908175265922
NAP1L1,-0.2585546164033702
NAPSA,-0.2585546164033702
NAT1,-0.600880662648489
NBEAL2,-0.21132595518782496
NBN,-0.07073352053724387
NCAPG,-0.600880662648489
NCF1,-0.1114894008266095
NCF2,-0.09951478429082447
NCF4,-0.2585546164033702
NCK1,-0.83370462769801
NCK2,-0.83370462769801
NCKAP1,-0.2585546164033702
NCOA3,-0.35322613379276624
NCR3LG1,-0.2585546164033702
ND1,-0.45975361129894093
ND2,-0.7226370087215657
ND4,-0.4280388408436869
ND4L,-0.600880662648489
ND5,-0.4280388408436869
ND6,-0.4280388408436869
NDN,-0.600880662648489
NDRG1,-0.600880662648489
NDRG4,-0.6313298223058947
NDUFA1,-0.2616585861011098
NDUFA11,-0.2616585861011098
NDUFA2,-0.36471550239247097
NDUFAF1,-0.2616585861011098
NDUFAF2,-0.2616585861011098
NDUFAF3,-0.2616585861011098
NDUFAF4,-0.2616585861011098
NDUFAF5,-0.2616585861011098
NDUFB3,-0.2616585861011098
NDUFB9,-0.2616585861011098
NDUFS1,-0.2616585861011098
NDUFS2,-0.2616585861011098
NDUFS3,-0.2616585861011098
NDUFS4,-0.2616585861011098
NDUFS6,-0.2616585861011098
NDUFV1,-0.2616585861011098
NDUFV2,-0.2616585861011098
NEDD4,-0.3034492896799361
NEFH,-0.600880662648489
NEFL,-0.600880662648489
NEIL1,-0.3034492896799361
NEIL3,-0.7226370087215657
NEK1,-0.2616585861011098
NEK4,-0.600880662648489
NELFE,-0.2585546164033702
NEO1,-0.024538863437767216
NES,-0.7241589630474792
NEU1,-0.3656669573005462
NEWENTRY,-0.35322613379276624
NF2,-0.5708224385076979
NFATC2,-0.024538863437767216
NFE2,-0.347185568847667
NFE2L2,-0.347185568847667
NFIX,-0.024538863437767216
NFKB1,-0.34748098756277035
NFKB2,-0.11992475993075313
NFKBIA,-0.37258327773635663
NFKBIL1,-0.5769771755982259
NGB,-0.6313298223058947
NGF,-0.600880662648489
NGFR,-0.600880662648489
NGLY1,-0.600880662648489
NHEJ1,-0.21132595518782496
NHP2,-0.21132595518782496
NHS,-0.2585546164033702
NINJ1,-0.024538863437767216
NIPA1,-0.600880662648489
NIPAL4,-0.2585546164033702
NIPBL,-0.13123940632089814
NKX2-1,-0.024538863437767216
NKX2-6,-0.2585546164033702
NLRC4,-0.03265635356749569
NLRP1,-0.2585546164033702
NLRP2,-0.600880662648489
NLRP3,-0.3638290843476323
NM,-0.3738240243934877
NOD1,-0.2585546164033702
NOD2,-0.28959445469543443
NOL3,-0.7241589630474792
NOP10,-0.21132595518782496
NOS1,-0.6167299954619834
NOS1AP,-0.7241589630474792
NOS2,-0.4621727117627047
NOS3,-0.3769131413662872
NOTCH1,-0.21132595518782496
NOTCH2,-0.600880662648489
NOTCH3,-0.40646132858089745
