,Count
ADRA2B,80
ADCY8,80
ADIPOR1,80
ADH5,80
ADGRL4,80
ADGRL3,80
ADGRB3,80
ADD1,80
ADAMTSL3,80
ACVR1B,80
ADAMTSL1,80
ADAMTS9-AS2,80
ADAMTS6,80
ADAMTS1,80
ADAM24P,80
ADAM11,80
ARHGEF28,80
ARL15,80
ARL2BPP6,80
C12orf77,80
C2,80
C1D,80
C19orf24,80
C15orf54,80
C15orf53,80
C14orf177,80
C11orf87,80
C3orf58,80
BTN2A1,80
BRMS1L,80
BRINP3,80
BRINP1,80
BRAP,80
BNIP3,80
C22orf35,80
C4B,80
ARL2BPP7,80
C8B,80
CA10,80
C9orf171,80
C9orf152,80
C9orf139,80
C9orf106,80
C8orf34,80
C8A,80
C4B_2,80
C7orf66,80
C7orf65,80
C7orf62,80
C7,80
C6orf89,80
C6orf118,80
BMS1,80
BMP6,80
BMI1,80
ATOH1,80
ATP8A1,80
ATP5PF,80
ATP5J,80
ATP2B1,80
ATP1A1,80
ATP10D,80
ATF1P1,80
BIN1,80
ASB17,80
ARPC3P2,80
ARNTL,80
ARNT2,80
ARMS2,80
ARL2BPP8,80
ATR,80
AUH,80
AXIN2,80
B3GNT2,80
B3GNTL1,80
BACE2,80
BANK1,80
BARD1,80
BCAS1,80
BCAS3,80
BDNF-AS,80
BDP1P,80
BDPLT16,80
BDPLT2,80
BEST1,80
BGN,80
BHLHE22,80
DNAJC10,80
CFL1,80
DNM1P49,80
IRF5,80
ITGA6,80
ITGA1,80
ISX,80
ISM1-AS1,80
ISCA1P3,80
IRX1,80
IRAK1BP1,80
ITIH5,80
IPO7,80
IPMK,80
IP6K3,80
INSIG2,80
INMT-FAM188B,80
INHBE,80
ITIH3,80
ITPK1,80
INADL,80
KCNA3,80
KCNK10,80
KCNJ2,80
KCNIP4,80
KCNIP1,80
KCNE2,80
KCNE1,80
KCCAT333,80
JAKMIP3,80
KATNBL1P4,80
KANK2,80
JTB,80
JRKL-AS1,80
JKAMPP1,80
JCAD,80
INHBA,80
IMPG1,80
HMCN2,80
HNRNPA3P1,80
HSD11B2,80
HSBP1P2,80
HS3ST4,80
HPRT1P2,80
HNRNPUL1,80
HNRNPA3P8,80
HNRNPA1P20,80
HSD17B14,80
HMGN2P7,80
HMGN1P19,80
HMGB3P25,80
HMGB3P23,80
HMGB2,80
HMGB1P5,80
HSD17B12,80
HSP90AA4P,80
IMPAD1,80
IGF2BP1,80
ILF3,80
ILF2P2,80
IL6RP1,80
IL1RAP,80
IL18BP,80
IL17F,80
IFT74,80
HSPA8P12,80
IFIT1,80
ICH,80
HTR1E,80
HTR1D,80
HTR1B,80
HSPA8P5,80
KCNK12,80
KCNK2,80
KCNK5,80
LINC00347,80
LINC00547,80
LINC00525,80
LINC00476,80
LINC00473,80
LINC00470,80
LINC00381,80
LINC00310,80
LINC00607,80
LINC00305,80
LINC00290,80
LINC00244,80
LINC00210,80
LIN28AP1,80
LHFPL2,80
LINC00587,80
LINC00648,80
KCNMA1,80
LINC00922,80
LINC01197,80
LINC01163,80
LINC01125,80
LINC01029,80
LINC01020,80
LINC00923,80
LINC00907,80
LINC00675,80
LINC00861,80
LINC00856,80
LINC00841,80
LINC00707,80
LINC00693,80
LINC00678,80
LGSN,80
LGALS8,80
LGALS3,80
KIAA1462,80
KIR2DL3,80
KIR2DL2,80
KIR2DL1,80
KIF6,80
KIF2C,80
KIF28P,80
KIAA0922,80
LDLRAD3,80
KIAA0391,80
KEL,80
KDELC1P1,80
KCTD8,80
KCNQ1,80
KCNMB1,80
KIR2DS1,80
KIR2DS2,80
KIT,80
KLHL29,80
KMT2A,80
KNOP1P5,80
KRT16,80
DNTT,80
KRT8P21,80
LAMA3,80
LAMA4,80
LARGE-AS1,80
LARGE2,80
LAYN,80
LDB2,80
LDHA,80
LDHBP3,80
HMGB1P1,80
KRT18P32,80
HLA-DPB2,80
EVA1C,80
FAIM2,80
FADS2,80
FABP4,80
FABP3,80
F10,80
EXT1,80
EVA1A,80
FAM155A,80
ETAA1,80
ESTRR,80
ESR,80
ERGIC1,80
ERC2,80
ERBB4,80
FAM124B,80
FAM175B,80
EPRS,80
FBXL21,80
FGF20,80
FGF1,80
FES,80
FERD3L,80
FEM1A,80
FCN3,80
FBXL18,80
FAM188B,80
FBN2,80
FAP,80
FAM84B,80
FAM83E,80
FAM19A5,80
FAM196B,80
EPS15P1,80
EPOR,80
FIGN,80
DVL1,80
ECHDC3,80
EARS2,80
EAF2,80
E2F4,80
DYRK2,80
DYNLRB2,80
DUT,80
EEF1B2P2,80
DROSHA,80
DPYS,80
HLA-C,80
DOT1L,80
DOCK5,80
DOCK2,80
EDN2,80
EEF1B2P5,80
EPDR1,80
ELOVL2,80
ENPP6,80
ENPP1,80
ENO1P1,80
ENO1,80
EMC8,80
ELOVL4,80
ELMO1,80
EFNA2,80
EIF4HP1,80
EIF4A3,80
EIF3IP1,80
EIF2AK1,80
EGLN3,80
EFTUD1,80
FICD,80
DPP6,80
FILIP1L,80
GNPATP,80
GPR17,80
GPR160,80
GPR12,80
GPER1,80
GP3A,80
GOLGA4,80
GNAS-AS1,80
GPRIN3,80
GNAI2P2,80
GLULP5,80
GLT1D1,80
GLRX2,80
GLI3,80
GLCLR,80
GPR65,80
GRIP1,80
GJA1,80
GYPA,80
HAPLN1,80
HAS1,80
FIS1,80
HHIPL1,80
HADH,80
GYS1,80
GUCY1A2,80
GRK2,80
GUCY1A1,80
GTF3AP5,80
GT,80
GSTM2,80
GRM8,80
GRK4,80
GLCLC,80
GP34,80
GIP,80
FOXN3,80
FZD2,80
FSTL4,80
FSTL1,80
FRMD3,80
FREM1,80
FOXO1,80
FOXL1,80
GADD45G,80
GHSR,80
FOLH1,80
FLRT2,80
FLJ45079,80
FLJ42102,80
FLJ20021,80
GAA,80
FOPNL,80
GALNTL6,80
HIC1,80
GFPT2,80
GDF1,80
GCKR,80
GGCX,80
GBP5,80
GBP4,80
GHS,80
GATSL3,80
GATA4,80
GAPDHP30,80
GAPDHP21,80
GALR1,80
MARK2,78
PINK1,76
IL16,75
SRR,75
NTF3,75
OTC,75
VIM,75
COL11A2,75
CALCA,75
CCL3,75
HAVCR1,74
OFD1,74
WDR19,74
ZAP70,74
SARS,73
SLC29A2,73
SFTPC,73
SLC27A5,73
PTGDS,73
ROCK1,73
PARP9,73
FGF7,73
SLC29A1,73
IL1R2,72
SLC25A13,72
VCP,71
FMO3,71
SLC11A2,70
FABP5P1,70
ETS2,70
ESAM,70
EPG5,70
EIF1,70
DOCK8,70
DNMT3B,70
DNAI1,70
DHPS,70
DDR2,70
CYSLTR1,70
CYLD,70
CXCR3,70
CXCL9,70
CXCL5,70
CXCL13,70
CTSK,70
CRLS1,70
FABP5,70
FCGR2B,70
VIM2P,70
UCN3,70
TSLP,70
TTF1,70
IKBKB,70
IFITM3,70
ICOSLG,70
HLA-G,70
HCCS,70
GZMA,70
FEV,70
GPRC5A,70
GATA3,70
GAS8,70
FOXM1,70
FOXF1,70
FOSL1,70
VASP,70
COPD,70
WBSCR22,70
IL25,70
ARHGEF5,70
CCDC114,70
C1QBP,70
BUD23,70
PTPN22,70
BMP4,70
BMP1,70
rs2665390,70
BIRC3,70
ARHGEF2,70
CLEC6A,70
ARCN1,70
AOC3,70
AOC2,70
ALDH7A1,70
AFF4,70
AD14,70
ACKR3,70
ABCA3,70
CCDC22,70
CCL13,70
CCL17,70
CCL18,70
CHUK,70
CHIA,70
CFHR1,70
CENPC,70
CEMIP,70
CD274,70
CD2,70
CCR9,70
CCR8,70
CCR6,70
CCL8,70
CCL7,70
ZBTB24,70
CCL26,70
CCL24,70
CCL20,70
CCL19,70
IL21R,70
IL27RA,70
SGPL1,70
PR@,70
RAB9A,70
PTPN6,70
TIMELESS,70
PTGDR2,70
PTAFR,70
PRMT1,70
PRKCZ,70
PRCP,70
POLA1,70
OXA1L,70
PLF,70
PLEKHA7,70
TMIGD3,70
PIN1,70
PIAS1,70
PHLPP2,70
TNFRSF11A,70
PDE7A,70
RAP1B,70
TEF,70
RETNLB,70
RLFP1,70
SLC35C1,70
SMPD2,70
SFTPA1,70
SESN2,70
SEMA7A,70
SEMA4A,70
SELENON,70
SCGB3A2,70
SCGB1A1,70
SCAF11,70
SYK,70
S1PR1,70
RPAIN,70
TAGLN,70
RNU4ATAC,70
RNF125,70
RNASE3,70
TNFRSF6B,70
ORC6,70
IL5,70
LCLAT1,70
MAP6,70
MAFIP,70
LSP1,70
LPAR2,70
LPAR1,70
LOC102723996,70
LIN28B,70
LGALS9,70
KCNJ6,70
TNFRSF8,70
JAM3,70
JAK3,70
ITGAV,70
ITGAE,70
ITGA5,70
ITGA4,70
ITCH,70
IL5RA,70
TRIP10,70
MCAM,70
MIP,70
MIPEP,70
TNFSF10,70
NR0B2,70
NPW,70
NLRP12,70
NKX2-1,70
NINJ1,70
NFIX,70
NEO1,70
NELFCD,70
NBR1,70
MYO18A,70
MUC2,70
MT1E,70
MS4A2,70
MRC1,70
MORF4L1,70
MIR127,70
PGPEP1,70
SFTPA2,70
ITGAL,64
DCAF7,63
PPIG,62
ND1,62
ABCC8,61
PRSS1,61
MVK,60
BAD,59
TLR1,59
PROC,59
LGALS1,59
GAST,59
PPP3CA,58
HSF1,57
ATP7A,57
ELK3,57
HSPA2,57
MIR15A,57
MIR216A,57
WIPF1,57
WAS,57
CRISPLD2,57
PSAP,57
SSRP1,57
SAA1,56
UBE2T,56
STAT1,56
FASLG,56
FLI1,56
G6PC3,56
SLC20A2,56
NFE2,56
TFRC,56
PNPLA2,53
KLKB1,53
MIR143,52
ACAT1,52
IRS1,52
SMPD1,52
DEFA3,52
CASP9,52
CHIT1,52
PPARGC1B,52
C5AR2,52
SLC2A4,52
TRPM4,51
ASS1,51
CCK,50
MMP7,50
WFS1,50
FGFR1,49
FGFR2,49
PDGFRA,49
PDGFRB,49
TRIM21,49
CA2,48
SLC7A7,47
IFNAR1,47
G6PC,47
HLA-A,47
SLC37A4,47
CDC20,47
PCCB,47
ASPG,47
PRTN3,47
TPMT,47
PCCA,47
TERC,47
PDGFB,47
B2M,46
ATP7B,46
TREX1,46
PHGDH,46
SCARB2,45
FERMT3,45
CCL4L2,45
CCL4L1,45
TALDO1,45
OCRL,45
NEU1,45
LMF1,44
OXT,44
MIR27B,43
CIDEC,43
SERPINA13P,43
APOC2,43
HSPG2,43
MIR29A,43
FLII,43
CAVIN1,43
FGF21,43
KRAS,43
GPIHBP1,43
TCF4,43
RGS2,43
NR1H4,43
BCKDHA,42
BCHE,42
BTNL2,42
BCKDHB,42
PTHLH,42
PAEP,42
COL11A1,42
UBR1,42
XIAP,42
DBT,42
LYST,42
STX11,42
GPR35,42
NRAS,41
SEMA6A,41
RBM8A,41
NPHS1,41
MPI,41
MAP2K1,41
LYZ,41
LMX1B,41
LBR,41
LARS2,41
GATA2,41
GATA1,41
ACTN4,41
TYK2,41
UROS,41
NPHS2,41
ACAD9,41
LOC102724560,40
FSHR,40
APP,39
GDNF,39
RET,38
PAWR,38
PWAR4,38
ATAT1,38
HSPA12B,38
TAB3,38
DCR,38
ENO2,38
HTRA2,38
IRAK1,38
ISYNA1,38
CIRBP,38
TAT,38
F2RL3,38
KAT5,38
CASP6,38
CD80,37
FECH,37
SLC29A3,37
C6,37
EHHADH,37
WNK1,36
SPHK1,36
AQP5,36
AQP1,36
RELA,35
GORASP1,35
MIR483,35
DRD3,35
DRD2,35
GRIN2B,35
SLC6A3,35
SPI1,35
SYT1,35
MTNR1B,35
VPS13A,34
PRKN,34
MPZ,34
GFER,34
SERPINF1,34
HDAC6,34
HBB,34
PTK2B,34
PARK2,34
SAR1B,34
GHR,34
AAAS,34
AVP,33
P2RY1,33
MIF-AS1,33
P2RX7,33
NAPSA,33
PAG1,33
PAGR1,33
ATP6V0A4,33
PDCD4,33
PDE2A,33
MICU1,33
PFKFB3,33
PIGF,33
PIK3R1,33
PLEC,33
ATP6V0A2,33
PNOC,33
PCBP4,33
P2RX4,33
MIR146A,33
P2RX6,33
NOTCH4,33
MSN,33
MSX2,33
NOD1,33
MUL1,33
NKX2-6,33
MYH11,33
BLVRA,33
NAA25,33
NIPAL4,33
NHS,33
BBC3,33
BAG6,33
NANOS2,33
BAAT,33
NELFE,33
NAP1L1,33
NCR3LG1,33
NCKAP1,33
NOX1,33
NR1H3,33
NR1I3,33
MIR608,33
MIR193B,33
P2RX5,33
NCF4,33
P2RX3,33
MIR4772,33
P2RX2,33
C9orf156,33
P2RX1,33
OPN1LW,33
MPST,33
OGT,33
MMP16,33
AZI2,33
NTS,33
C5,33
NRTN,33
NR4A2,33
MPHOSPH6,33
KIR3DL1,33
SIGLEC9,33
ATG16L1,33
STK38,33
ADAR,33
TGM1,33
TGFBI,33
TCIRG1,33
TCF3,33
TAGAP,33
SYNCRIP,33
SULT1E1,33
SUFU,33
SSTR1,33
TLR8,33
SRSF1P1,33
ADRA2A,33
SOX5,33
SOCS2,33
SNRPFP3,33
SMUG1,33
SLC7A2,33
AK2,33
SLC6A20,33
TLR7,33
TNIP1,33
SLC39A8,33
UROD,33
KEAP1,33
AAA1,33
rs1648707,33
rs10508503,33
AAK1,33
ZNF645,33
ABCA12,33
USP12,33
ABCC11,33
TUBA8,33
ACOT8,33
TRPV5,33
TRMO,33
TREML1,33
TRAF6,33
TPT1P13,33
TOP2A,33
ACOD1,33
TOLLIP,33
TNIP3,33
SLC5A4,33
SLC38A2,33
PPM1D,33
RELB,33
RPS20P32,33
RPS18P12,33
RPL9,33
RPL7L1P4,33
RPL4,33
RPL3P12,33
RPE65,33
RNU7-34P,33
RIMS2,33
REL,33
RPTOR,33
RBMS1,33
RAB11A,33
QPCT,33
PYGM,33
PTPRH,33
PSME3,33
ARG2,33
PRKCA,33
PPP6R2,33
RPS27P22,33
RTL1,33
ALAS1,33
ALOXE3,33
SLC11A1,33
SIT1,33
SIRT6,33
ALOX12B,33
MFGE8,33
SFRP1,33
SETMAR,33
SERAC1,33
SENP6,33
AMPD2,33
RXRA,33
SEMA3D,33
AOAH,33
SELENOP,33
SEA,33
SCN1A,33
SCLT1,33
SAA@,33
S1PR3,33
APELA,33
MGC12916,33
SLC25A1,33
MAT1A,33
DEFB1,33
DUSP12,33
DUSP3,33
EBI3,33
EDA,33
EDN3,33
EIF2S1,33
EIF3B,33
KAT8,33
ITGB4,33
ITGA9-AS1,33
ITGA9,33
IRGM,33
IL32,33
IL19,33
IL12RB1,33
DLD,33
DEFA1,33
CCL1,33
DDT,33
CD22,33
KCNJ8,33
CD3D,33
CD79A,33
CDK9,33
CEBPB,33
CLEC4D,33
COTL1,33
CRH,33
CSRP3,33
CTH,33
CYP27B1,33
CYP4F22,33
CYR61,33
DCP1B,33
IL10RA,33
IFN1@,33
IFI27,33
IBSP,33
GALNS,33
GAK,33
FYN,33
FUT1,33
FPR2,33
FBXO32,33
FBXO3,33
ESM1,33
MAS1,33
ERVK-9,33
ERVK-19,33
ERVK-11,33
EIF4EBP1,33
EP300,33
ELK4,33
GALT,33
GAPDH,33
GEM,33
HMGA1,33
HSPE1,33
HSP90B2P,33
HSH2D,33
HRH1,33
HPRT1,33
EIF4E,33
HLA-DRB4,33
GIT2,33
GZMM,33
GZMK,33
GRPR,33
GRP,33
GRK5,33
GJA5,33
CD177,33
CEBPD,33
LPP,33
LINC00887,33
CAMP,33
CALML3,33
LIPT1,33
LMAN1,33
LNCR1,33
LOC100505909,33
LOC222344,33
CARS,33
LIM2,33
LRRC8A,33
LRRCC1,33
CBLL2,33
LIPN,33
MAP3K8,33
CADM1,33
MAP1LC3B,33
MARCO,33
MAP2K3,33
LST1,33
CCHCR1,33
LAMP1,33
ANXA1,31
TRNS2,29
TRNL1,29
TRNS1,29
PSPN,29
TRNH,29
MIR130A,29
TRNQ,29
TRNW,29
TRNF,29
COX3,29
ND4,29
ND5,29
ND6,29
PAFAH1B1,28
CTSL,28
NR4A1,28
MUC16,28
CISD2,27
EGF,27
SMARCAL1,27
TRPV1,27
DGKE,27
VPS33A,27
COL4A5,27
VTN,27
MMACHC,27
IAPP,26
PSCA,26
MUC6,26
AQP4,26
OXTR,26
PGC,26
SRF,26
REG4,26
HRH3,26
SSB,26
STIM1,26
TFF2,26
VGF,26
rs10036748,26
IDUA,26
rs4712653,26
HNMT,26
COL18A1,26
ESD,26
ABCB6,26
ARID1B,26
TYMP,25
DBH,25
ATP8,25
GFRA1,25
ABCB4,25
RGS9BP,24
TNFRSF10A,24
RGS9,24
NANOS1,24
STXBP3,24
STC2,24
MTNR1A,24
PAH,24
MTCO3P1,24
PPP1R1B,24
PIP4K2C,24
PDE4B,24
SLC18A2,24
APOBEC1,24
SLC46A1,24
MAOB,24
ARRB2,24
RRM1,24
RASGRP1,24
TYRP1,24
UGT1A7,24
POLD1,24
UGT8,24
USP14,24
VMP1,24
XPNPEP3,24
ZNF701,24
AICDA,24
IL3,24
HDAC9,24
DCK,24
DGUOK,24
DPYD,24
FANCI,24
EPCAM,24
ERCC1,24
TNFSF13B,24
CRYZ,24
MAOA,24
TMEM67,24
HTR6,24
HTR2C,24
HTR1F,24
FABP1,24
GLB1,24
SULF1,24
HSD17B6,24
TACR1,24
GNAL,24
GLI2,24
GFRA2,24
GCH1,24
TPH1,24
SLC28A1,24
FUZ,24
KIDINS220,24
SLC19A2,24
DRD4,24
TBPL1,24
TOR1A,24
SMO,24
SERPINB5,24
KRT8,24
MIR192,24
MIR183,24
MIR182,24
MIR181D,24
SDF4,24
MIR148A,24
MIR141,24
MIR130B,24
LOC101929279,24
LOC101928923,24
KLF7,24
MIR200B,24
IFT172,24
NAP1L4P2,24
IER3,24
HSP90AB1,24
HRSP12,24
HRAS,24
HLA-DQA2,24
NCOA3,24
HLA-DOA,24
FGFBP1,24
MIR200A,24
MIR200C,24
EBPL,24
MIR375,24
MSMB,24
MRP7,24
MORC4,24
MIRLET7C,24
MIR609,24
MIR548B,24
MIR532,24
MIR429,24
MIR379,24
MIR376C,24
MIR361,24
MIR20B,24
MIR335,24
MIR31,24
MIR30A,24
MUM1L1,24
MIR27A,24
MIR22,24
MIR217,24
MIR216B,24
MIR215,24
MIR214,24
ELOVL1,24
MIR181C,24
DUSP6,24
ANIB1,24
AMT,24
AGR2,24
ADH4,24
ADAMTS18,24
ABCC7,24
NEB,24
DUSP10,24
NEWENTRY,24
NUDT15,24
NUPR1,24
PNLIP,24
PNLIPRP2,24
PPY,24
PRSS58,24
PSEN2,24
PSPH,24
QTRT1,24
RASSF1,24
RIPPLY1,24
RPS26P35,24
SAMD12-AS1,24
SBSPON,24
SCT,24
AMY2A,24
ERCC4,24
ANXA2,24
CTRC,24
CLCR,24
CETN1,24
CELA3B,24
AP2S1,24
CLDN2,24
CNPY2,24
CPA1,24
CEACAM5,24
CD4,24
CPA2,24
CTRB1,24
CTRB2,24
CF,24
CD38,24
C3orf20,24
CUZD1,24
ASNS,24
ATP8B1,24
BNIP3L,24
BPIFA2,24
DUOX1,23
EOGT,23
DDRGK1,23
DDX53,23
LRP2,23
PMM2,23
NT5E,23
DDX58,23
DUOX2,23
DKC1,23
AMN,23
DLL4,23
DNAJC21,23
EFNA5,23
EFL1,23
CYCS,23
DOCK6,23
COG4,23
CTC1,23
ASXL1,23
ABCD4,23
ABL1,23
ACD,23
ACTN1,23
AGK,23
ANKRD11,23
ANKRD26,23
AP3B1,23
DNASE1L3,23
ARHGAP31,23
ASGR1,23
BCR,23
CSN1S1,23
BRIP1,23
ERCC6L2,23
C1GALT1,23
CACNB3,23
CASP10,23
CD209,23
CD53,23
CDA,23
CDSN,23
CHRD,23
CSF3R,23
ATRX,23
ITPA,23
ESCO2,23
WRAP53,23
STT3B,23
STX2,23
EBP,23
TBX1,23
TCN2,23
TINF2,23
TMEM165,23
TPP2,23
TROVE2,23
UFD1,23
USP18,23
VPS45,23
WBS2,23
WDR1,23
NPC1,23
NSUN2,23
XRCC2,23
YWHAE,23
NOTCH1,23
ZFPM1,23
ZNF85,23
rs2736990,23
NOP10,23
NHP2,23
NHEJ1,23
NBEAL2,23
NAAA,23
MYL9,23
MYH2,23
MYH10,23
STAT2,23
OCLN,23
MUC4,23
SF3B1,23
RFWD3,23
RNASEH2C,23
RREB1,23
RTEL1,23
RBPJ,23
RASGRP2,23
RUNX1,23
RARA,23
S1PR4,23
SAMHD1,23
SC5D,23
SDS,23
RAD51C,23
SEC24C,23
SLC22A1,23
PALB2,23
SLFN14,23
SLX4,23
HBA1,23
PRKACG,23
PRB2,23
SNX10,23
POU2F1,23
SPATA5,23
SRC,23
SRP54,23
PLEK,23
SRSF2,23
ETS1,23
PARN,23
MXI1,23
RNASEH2A,23
FANCG,23
FANCE,23
GAS6,23
MASTL,23
MAD2L2,23
MAD2L1,23
LMBRD1,23
KRT20,23
KDSR,23
JMJD1C,23
JAK1,23
FANCF,23
ITK,23
IRF9,23
IGHG3,23
IFNL3,23
IFNAR2,23
FYB1,23
IFIH1,23
HTC2,23
HPS5,23
GFI1B,23
MTHFD1,23
HOXA11,23
HLCS,23
HLA-DRB3,23
HLA-DPA1,23
HIRA,23
GSC,23
GP9,23
GP5,23
GP1BB,23
GNE,23
MAVS,23
FCGRT,23
FBL,23
FANCB,23
FANCC,23
FCER1G,23
MECOM,23
FGF4,23
FANCA,23
FHL3,23
FLNA,23
FARS2,23
FANCM,23
MMS19,23
FLOT2,23
ETV6,23
MME,23
MMAA,23
FANCD2,23
MIR142,23
FANCL,23
MPIG6B,23
GUSB,22
PAX2,22
CD55,22
PLCE1,22
PTPRO,22
CPE,22
ARHGDIA,22
COQ8B,22
LAMB2,22
MYO1E,22
LPIN2,22
FOXC2,22
PDSS2,22
PRKAG2,21
MYO5A,20
PIEZO1,20
RAI1,20
PPARD,20
TCF7L2,20
XRCC4,20
UCP1,20
TFG,20
CYP19A1,20
HMBS,20
EPHB2,20
GGTLC3,19
GGTLC4P,19
GGTLC5P,19
GGT2,19
GFPT1,19
GK,19
GPD1,19
GREB1,19
GALNT2,19
GVINP1,19
HDL3,19
HELZ2,19
FMNL3,19
APOF,19
BUD13,19
FDFT1,19
ACACA,19
ANGPTL3,19
AGL,19
ACSM3,19
ACSL5,19
ACSL3,19
ACAT2,19
ACADSB,19
ACACB,19
CPT1A,19
ESRRA,19
CYP3A51P,19
DCAF17,19
DGAT1,19
ELF3,19
AS3MT,19
ASRGL1,19
CNBP,19
CCR7,19
DOCK7,19
PLIN1,19
HSD11B1,19
PPP1R3C,19
TRH,19
LAMA2,19
SREBF1,19
SOAT2,19
SMARCD1,19
SLC10A1,19
SHC1,19
SEL1L,19
SDC2,19
NAGA,19
SAA3P,19
RPL10,19
RGN,19
RAB27A,19
PYGL,19
PTRH1,19
PTH,19
KIF1A,19
TXNIP,19
UNC13D,19
GPR101,19
AIP,19
CDK5,19
CHRNG,19
ERCC5,19
FIG4,19
GJC2,19
rs1360517,19
HADHA,19
KCNQ2,19
HADHB,19
ZPR1,19
HDAC8,19
HPGD,19
ZMPSTE24,19
WDHD1,19
USF1,19
PSMB8,19
PPP1R3B,19
HYPLIP1,19
PPP1R3A,19
SCN4A,19
MIR107,19
SHANK3,19
MC4R,19
MAGEE1,19
LXN,19
LPAL2,19
LIPE,19
SLCO2A1,19
SMC1A,19
SMC3,19
KLRK1,19
KLRC4-KLRK1,19
KCTD10,19
JAG1,19
STAT6,19
INPP5F,19
MIR24-1,19
MIR30C1,19
MIR30C2,19
PEX5,19
PPBP,19
POR,19
PLXNA1,19
PLTP,19
PLAGL1,19
PHKG2,19
PHKA2,19
OSBPL10,19
MIR33A,19
NSMCE2,19
NPC1L1,19
NOV,19
NEIL1,19
NEDD4,19
RAD21,19
MT1B,19
CEBPA,19
WDR34,18
CLCNKA,18
GNAQ,18
KAT6B,18
INPPL1,18
IKBKG,18
IGH,18
IFT80,18
HBA2,18
GLE1,18
DUX4,18
FRMD4A,18
FRG1,18
FOXRED1,18
FOXG1,18
FLT4,18
ERBB3,18
KCTD1,18
KIAA0586,18
KIF11,18
KIF7,18
KLF1,18
KRT2,18
LACC1,18
LEMD3,18
MAP2K2,18
MAPRE2,18
MFRP,18
MKKS,18
MRPS16,18
MRPS22,18
NDUFA1,18
NDUFAF1,18
NDUFAF2,18
DYNC2H1,18
DIS3L2,18
NDUFAF4,18
ANKH,18
BUB1,18
BMPER,18
BCL6,18
ASL,18
ASAH1,18
ANKRD55,18
ALG8,18
DHDDS,18
ALG1,18
AGGF1,18
ADAMTS2,18
ACADM,18
AAVS1,18
A2ML1,18
BUB1B,18
BUB3,18
CAMTA1,18
CBL,18
CCBE1,18
CCDC88A,18
CD247,18
CDAN1,18
CEP57,18
CHEK2,18
CHRNA1,18
CHRND,18
CLCNKB,18
COL1A2,18
COL8A2,18
CPS1,18
DHCR7,18
NDUFAF3,18
NDUFA11,18
NDUFAF5,18
TSC1,18
SLC40A1,18
SLC9A1,18
SLC9A2,18
SLC9A3,18
SMCHD1,18
NDUFB3,18
SOX18,18
SPINK5,18
SUMF1,18
TAPT1,18
TMEM126B,18
TMPRSS15,18
TRIP11,18
TSC2,18
SLC26A2,18
TUBB,18
USP8,18
VEGFC,18
WDR35,18
WDR60,18
WISP3,18
WNT7A,18
ZNHIT3,18
rs1136001,18
rs17410015,18
rs4248154,18
rs4345115,18
rs4569005,18
SLC35D1,18
SOS2,18
SCNN1B,18
PKLR,18
NDUFB9,18
NDUFS1,18
NDUFS2,18
NDUFS3,18
NDUFS4,18
NDUFS6,18
RYR1,18
NDUFV2,18
NEK1,18
NRL,18
NUBPL,18
PDE6G,18
PEX2,18
NDUFV1,18
PLD1,18
PRPF31,18
PRPF8,18
PTGER3,18
PTH1R,18
PTPN14,18
PTPN2,18
RASA2,18
RIN2,18
RIT1,18
RP9,18
RPS3,18
CALM3,16
GRN,16
CALM2,16
CALM1,16
PODXL,12
KRT1,12
HANAC,12
CRYAB,12
BSVD,12
RATOR,12
STARD13,12
rs11071559,12
rs5771069,12
rs8099917,12
POREN2,12
POREN1,12
rs1036935,11
GRIN3A,11
ADAMTS10,11
SRPX,11
PNN,11
CAMKMT,11
HTR1A,11
KRIT1,11
LMO3,11
SCNN1A,7
PRNP,6
SERPINI1,6
CAPN1,6
ARTN,6
BMP7,6
LMO1,5
KIAA1147,5
KCNK3,5
H2AFX,5
KCNJ13,5
IL21,5
IL17C,5
MAP2,5
GPNMB,5
MANF,5
MIR29B1,5
MAP3K11,5
MIR195,5
PART1,5
OR2AG1,5
ODC1,5
NUP214,5
NRN1,5
NPR2,5
NPAS4,5
NGB,5
NDRG4,5
MIR497,5
MIR491,5
MIR424,5
MIR320A,5
MIR29B2,5
GOLT1B,5
GOT1,5
OSGEP,5
GOLT1A,5
CBSL,5
SNAP29,5
TRNK,5
VHL,5
CACNA1A,5
ADGRB2,5
ANGPTL1,5
BACE1,5
BAI2,5
BCS1L,5
BSG,5
NOTCH2,5
MPV17,5
KIF1B,5
CARTPT,5
CCNH,5
ERVK-10,5
CDK1,5
CDK4,5
DCXR,5
DLG4,5
DSCAM,5
EDIL3,5
EPHX2,5
ERCC6L,5
INF2,5
GCK,5
FAN1,5
ERCC8,5
PKCL,5
PLXDC2,5
PIK3R3,5
ERCC6,5
PLSCR1,5
XBP1P1,5
SLC6A1,5
SLC8A1,5
STC1,5
SYP,5
TLX2,5
TRPM7,5
YWHAG,5
SLC1A2,5
ZBTB7C,5
ZRANB3,5
rs3827730,5
rs4728142,5
CUBN,5
PRKCH,5
SLC25A4,5
VPS4B,5
SLC19A1,5
REST,5
SH3D19,5
PRKCL,5
PSEN1,5
PTGDR,5
RAC1,5
RAMP2,5
PTGER1,5
RNASE1,5
RPL13A,5
RPS6KB3,5
SEMA3A,5
SERPINB6,5
SERPINE2,5
PRKG1,5
