Gene,Mean Difference in -log(BH)
DAPK1,-0.600880662648489
DARS2,-0.600880662648489
DAZ1,-0.600880662648489
DAZ3,-0.600880662648489
DAZ4,-0.600880662648489
DBH,-0.7451148262332268
DBT,-0.3139828990677706
DCAF17,-0.3034492896799361
DCAF7,-0.26090165445789043
DCAF8,-0.600880662648489
DCC,-0.7241589630474792
DCDC5,-0.7241589630474792
DCK,-0.2275574013320193
DCLK2,-0.7241589630474792
DCLRE1C,-0.1376414882020477
DCN,-0.7241589630474792
DCP1,-0.5472011809774874
DCP1B,-0.2585546164033702
DCPS,-0.600880662648489
DCR,-0.3076039856010708
DCST1,-0.7241589630474792
DCST2,-0.7241589630474792
DCSTAMP,-0.7241589630474792
DCXR,-0.6313298223058947
DDAH1,-0.7241589630474792
DDAH2,-0.5881860122576066
DDB2,-0.600880662648489
DDHD1,-0.600880662648489
DDIT3,-0.6845505869609058
DDIT4L,-0.600880662648489
DDR2,-0.024538863437767216
DDRGK1,-0.21132595518782496
DDT,-0.2585546164033702
DDX39A,-0.7241589630474792
DDX39B,-0.7241589630474792
DDX52,-0.600880662648489
DDX53,-0.21132595518782496
DDX58,-0.21132595518782496
DECR1,-0.4063111476290591
DEFA1,-0.2585546164033702
DEFA3,-0.27495843933134617
DEFB1,-0.5881860122576066
DEFB125,-0.7241589630474792
DEFB4A,-0.09951478429082447
DEFB4B,-0.09951478429082447
DENTS,-0.83370462769801
DERL3,-0.7241589630474792
DES,-0.7241589630474792
DFFB,-0.6434167025021932
DFNA4A,-0.600880662648489
DGAT1,-0.3034492896799361
DGCR2,-0.7241589630474792
DGKB,-0.7241589630474792
DGKE,-0.3035302029671116
DGKZ,-0.7241589630474792
DGUOK,-0.2275574013320193
DHCR7,-0.2616585861011098
DHDDS,-0.2616585861011098
DHFR,-0.07073352053724387
DHH,-0.600880662648489
DHPS,-0.024538863437767216
DIDO1,-0.7241589630474792
DIO3,-0.7241589630474792
DIP2C,-0.7241589630474792
DIS3L2,-0.2616585861011098
DISC1,-0.6434167025021932
DKC1,-0.21132595518782496
DKK1,-0.600880662648489
DLD,-0.2585546164033702
DLG2,-0.7241589630474792
DLG4,-0.6313298223058947
DLK1,-0.7241589630474792
DLL4,-0.21132595518782496
DMRTA1,-0.7241589630474792
DNAH8,-0.36810492426990576
DNAI1,-0.024538863437767216
DNAJC10,-0.7241589630474792
DNAJC21,-0.21132595518782496
DNAJC6,-0.7241589630474792
DNASE1,-0.6463909783209596
DNASE1L3,-0.3758936401417611
DNM1P49,-0.7241589630474792
DNM2,-0.600880662648489
DNMT1,-0.600880662648489
DNMT3B,-0.024538863437767216
DNTT,-0.7241589630474792
DOCK2,-0.7241589630474792
DOCK5,-0.7241589630474792
DOCK6,-0.21132595518782496
DOCK7,-0.3034492896799361
DOCK8,-0.024538863437767216
DOK2,-0.600880662648489
DOT1L,-0.7241589630474792
DPF3,-0.600880662648489
DPP4,-0.5965798110760819
DPP6,-0.7241589630474792
DPYD,-0.2275574013320193
DPYS,-0.7241589630474792
DRD1,-0.730381798432505
DRD2,-0.5291586506269899
DRD3,-0.5291586506269899
DRD4,-0.7511245830492573
DROSHA,-0.7241589630474792
DSCAM,-0.6313298223058947
DSP,-0.600880662648489
DST,-0.7226370087215657
DSTYK,-0.600880662648489
DUOX1,-0.21132595518782496
DUOX2,-0.21132595518782496
DUSP1,-0.1510025832471078
DUSP10,-0.35322613379276624
DUSP12,-0.2585546164033702
DUSP13,-0.600880662648489
DUSP23,-0.600880662648489
DUSP3,-0.2585546164033702
DUSP6,-0.35322613379276624
DUT,-0.7241589630474792
DUX4,-0.2616585861011098
DVL1,-0.7241589630474792
DYM,-0.5881860122576066
DYNC1H1,-0.600880662648489
DYNC1I1,-0.600880662648489
DYNC2H1,-0.2616585861011098
DYNLRB2,-0.7241589630474792
DYRK2,-0.7241589630474792
E2F1,-0.6096428544962943
E2F4,-0.7241589630474792
EAF2,-0.7241589630474792
EARS2,-0.7241589630474792
EBF2,-0.642991342103656
EBI3,-0.2585546164033702
EBP,-0.3626193060323208
EBPL,-0.35322613379276624
ECE1,-0.09951478429082447
ECHDC3,-0.7241589630474792
EDA,-0.2585546164033702
EDIL3,-0.6313298223058947
EDN1,-0.4786685978957465
EDN2,-0.7241589630474792
EDN3,-0.2585546164033702
EDNRA,-0.6385590793733147
EDNRB,-0.5901054551200631
EEF1A2,-0.6434167025021932
EEF1B2P2,-0.7241589630474792
EEF1B2P5,-0.7241589630474792
EFL1,-0.21132595518782496
EFNA2,-0.7241589630474792
EFNA5,-0.21132595518782496
EFTUD1,-0.7241589630474792
EGF,-0.33852870616208924
EGFR,-0.05440127731350721
EGLN1,-0.6855586583381638
EGLN3,-0.7241589630474792
EGR1,-0.6385590793733147
EGR2,-0.600880662648489
EHHADH,-0.3207329960027907
EIF1,-0.024538863437767216
EIF2AK1,-0.7241589630474792
EIF2B5,-0.600880662648489
EIF2S1,-0.2585546164033702
EIF3B,-0.2585546164033702
EIF3IP1,-0.7241589630474792
EIF4A3,-0.7241589630474792
EIF4E,-0.2585546164033702
EIF4EBP1,-0.2585546164033702
EIF4HP1,-0.7241589630474792
ELANE,-0.35457881939355934
ELF3,-0.3034492896799361
ELK3,-0.29841630793574747
ELK4,-0.2585546164033702
ELMO1,-0.7241589630474792
ELN,-0.37208003853525146
ELOVL1,-0.35322613379276624
ELOVL2,-0.7241589630474792
ELOVL4,-0.7241589630474792
ELOVL5,-0.7226370087215657
ELOVL6,-0.600880662648489
ELP1,-0.600880662648489
EMC8,-0.7241589630474792
EMP1,-0.4052070102965904
ENAH,-0.83370462769801
ENG,-0.6786250673410513
ENO1,-0.7241589630474792
ENO1P1,-0.7241589630474792
ENO2,-0.3076039856010708
ENPP1,-0.7241589630474792
ENPP6,-0.7241589630474792
ENTPD1,-0.36810492426990565
EOGT,-0.21132595518782496
EP300,-0.2585546164033702
EPAS1,-0.6855586583381638
EPCAM,-0.2275574013320193
EPDR1,-0.7241589630474792
EPG5,-0.024538863437767216
EPHB2,-0.31832085832836376
EPHX1,-0.39901535196748694
EPHX2,-0.6313298223058947
EPO,-0.5058495715400899
EPOR,-0.7241589630474792
EPRS,-0.7241589630474792
EPS15P1,-0.7241589630474792
ERAP1,-0.5830965810349039
ERBB2,-0.600880662648489
ERBB3,-0.2616585861011098
ERBB4,-0.7241589630474792
ERC2,-0.7226370087215657
ERCC1,-0.2275574013320193
ERCC2,-0.600880662648489
ERCC3,-0.600880662648489
ERCC4,-0.2275574013320193
ERCC5,-0.2795123796036034
ERCC6,-0.36220743194818106
ERCC6L,-0.28632664574462313
ERCC6L2,-0.21132595518782496
ERCC8,-0.7871398346881058
ERGIC1,-0.7241589630474792
ERLIN2,-0.600880662648489
ERVK-10,-0.6313298223058947
ERVK-11,-0.2585546164033702
ERVK-19,-0.2585546164033702
ERVK-9,-0.2585546164033702
ESAM,-0.024538863437767216
ESCO2,-0.21132595518782496
ESD,-0.5744437720746824
ESM1,-0.2585546164033702
ESR,-0.550638301907292
ESR1,-0.6424360316370961
ESR2,-0.5472011809774874
ESRRA,-0.3034492896799361
ESTRR,-0.7241589630474792
ETAA1,-0.7241589630474792
ETS1,-0.21132595518782496
ETS2,-0.024538863437767216
ETV6,-0.21132595518782496
EVA1A,-0.7241589630474792
EVA1C,-0.7241589630474792
EXO1,-0.600880662648489
EXT1,-0.7241589630474792
F10,-0.36203653511118505
F11,-0.3420496996462133
F11-AS1,0.0563220956567818
F12,-0.3651080896195488
F13A1,-0.4626571142175068
F13B,-0.35681294905618366
F2,-0.35880962992047283
F2R,-0.39078526659853013
F2RL1,-0.3976695832296136
F2RL3,-0.3076039856010708
F3,-0.38897964851487676
F5,-0.35558951307585296
F7,-0.3417599358363808
F8,-0.3462013262251319
F9,-0.5047577420979623
FABP1,-0.37175773397701084
FABP2,-0.6499048256485059
FABP3,-0.7241589630474792
FABP4,-0.7241589630474792
FABP5,-0.024538863437767216
FABP5P1,-0.024538863437767216
FADS2,-0.7241589630474792
FAH,-0.29717333598268747
FAIM2,-0.7241589630474792
FAM124B,-0.7241589630474792
FAM126A,-0.600880662648489
FAM151B,-0.83370462769801
FAM155A,-0.7241589630474792
FAM175B,-0.7241589630474792
FAM188B,-0.7241589630474792
FAM196B,-0.7241589630474792
FAM19A5,-0.7241589630474792
FAM83E,-0.7241589630474792
FAM84B,-0.7241589630474792
FAN1,-0.7871398346881058
FANCA,-0.21132595518782496
FANCB,-0.21132595518782496
FANCC,-0.21132595518782496
FANCD2,-0.21132595518782496
FANCE,-0.21132595518782496
FANCF,-0.21132595518782496
FANCG,-0.21132595518782496
FANCI,-0.2275574013320193
FANCL,-0.21132595518782496
FANCM,-0.21132595518782496
FAP,-0.7173284513718173
FARS2,-0.21132595518782496
FAS,-0.4664061078843327
FASLG,-0.2391571305469855
FASN,-0.5881860122576066
FASTKD2,-0.83370462769801
FBL,-0.2275574013320193
FBLN5,-0.600880662648489
FBN1,-0.5555448474306892
FBN2,-0.7241589630474792
FBXL18,-0.7241589630474792
FBXL21,-0.7241589630474792
FBXO15,-0.3976695832296136
FBXO3,-0.2585546164033702
FBXO32,-0.2585546164033702
FCAR,-0.5881860122576066
FCER1G,-0.21132595518782496
FCGR1A,-0.09951478429082447
FCGR2A,-0.11992475993075313
FCGR2B,-0.024538863437767216
FCGR2C,-0.07637338375119328
FCGR3A,-0.35457881939355934
FCGR3B,-0.37258327773635663
FCGRT,-0.21132595518782496
FCN1,-0.5881860122576066
FCN2,-0.5881860122576066
FCN3,-0.7241589630474792
FDFT1,-0.3034492896799361
FDX1,-0.6385590793733147
FECH,-0.28311867712807465
FEM1A,-0.7241589630474792
FER,-0.37390004918357217
FERD3L,-0.7241589630474792
FERMT3,-0.2896242553975468
FES,-0.7241589630474792
FEV,-0.024538863437767216
FGA,-0.4745891079495633
FGB,-0.5011327311364955
FGD4,-0.600880662648489
FGF1,-0.6845505869609058
FGF10,0.34378280057691296
FGF14,-0.600880662648489
FGF2,-0.5083808614700713
FGF20,-0.7241589630474792
FGF21,-0.33123171430105064
FGF4,-0.21132595518782496
FGF7,-0.009402356697437893
FGFBP1,-0.35322613379276624
FGFR1,-0.15956775031506082
FGFR2,-0.15956775031506082
FGFR3,-0.6392099142205949
FGFR4,-0.600880662648489
FGG,-0.37487152089677755
FH,-0.35589552926619283
FHIT,-0.6385590793733147
FHL3,-0.21132595518782496
FHL5,-0.7051228396644484
FHOD3,-0.6434167025021932
FICD,-0.7241589630474792
FIG4,-0.2795123796036034
FIGN,-0.7241589630474792
FILIP1L,-0.7241589630474792
FIS1,-0.7241589630474792
FLI1,-0.2391571305469855
FLII,-0.26109102641598253
FLJ20021,-0.7241589630474792
FLJ42102,-0.7241589630474792
FLJ45079,-0.7241589630474792
FLNA,-0.21132595518782496
FLNB,-0.6392099142205949
FLNC,-0.600880662648489
FLOT2,-0.21132595518782496
FLRT2,-0.7241589630474792
FLT1,-0.5744437720746824
FLT4,-0.2616585861011098
FLVCR1,-0.600880662648489
FMNL3,-0.3034492896799361
FMO2,-0.600880662648489
FMO3,-0.03265635356749569
FMR1,-0.600880662648489
FN1,-0.3308906797315089
FNBP4,0.0563220956567818
FOLH1,-0.7241589630474792
FOLR1,-0.600880662648489
FOPNL,-0.7241589630474792
FOS,-0.37165582978055245
FOSB,-0.12413585086559624
FOSL1,-0.024538863437767216
FOXC2,-0.3656669573005462
FOXD3,-0.5881860122576066
FOXF1,-0.024538863437767216
FOXG1,-0.2616585861011098
FOXL1,-0.7241589630474792
FOXM1,-0.024538863437767216
FOXN3,-0.7241589630474792
FOXO1,-0.7241589630474792
FOXO3,-0.3976695832296136
FOXO4,-0.5744437720746824
FOXP3,-0.11992475993075313
FOXRED1,-0.2616585861011098
FPR1,0.34378280057691296
FPR2,-0.2585546164033702
FREM1,-0.7241589630474792
FRG1,-0.2616585861011098
FRMD3,-0.7241589630474792
FRMD4A,-0.2616585861011098
FRMD4B,-0.600880662648489
FRY,-0.600880662648489
FSD1,-0.6434167025021932
FSD1L,-0.6434167025021932
FSHR,-0.2361010663002006
FST,-0.37258327773635663
FSTL1,-0.7241589630474792
FSTL4,-0.7241589630474792
FTO,-0.7051228396644484
FUCA1,-0.600880662648489
FUNDC2,0.0563220956567818
FURIN,0.0563220956567818
FUS,-0.600880662648489
FUT1,-0.2585546164033702
FUT6,-0.600880662648489
FUZ,-0.7511245830492573
FXN,-0.39901535196748694
FYB1,-0.21132595518782496
FYN,-0.2585546164033702
FZD2,-0.7241589630474792
G6PC,-0.3006852576346447
G6PC3,-0.2391571305469855
G6PD,-0.5900141398020256
GAA,-0.7241589630474792
GABPA,-0.3794648347727805
GAD1,-0.600880662648489
GADD45G,-0.7241589630474792
GAGE12I,-0.600880662648489
GAGE2C,-0.600880662648489
GAGE3,-0.600880662648489
GAGE4,-0.600880662648489
GAGE6,-0.600880662648489
GAGE7,-0.600880662648489
GAK,-0.2585546164033702
GAL,-0.33278064540578983
GALC,-0.6095586026516038
GALNS,-0.2585546164033702
GALNT2,-0.6434167025021932
GALNTL6,-0.7241589630474792
GALR1,-0.7241589630474792
GALT,-0.5244523261355112
GAN,-0.600880662648489
GAPDH,-0.5881860122576066
GAPDHP21,-0.7241589630474792
GAPDHP30,-0.7241589630474792
GARS,-0.7226370087215657
GAS6,-0.21132595518782496
GAS7,-0.83370462769801
GAS8,-0.024538863437767216
GAST,-0.19475635826151222
GATA1,-0.23342320778390122
GATA2,-0.23342320778390122
GATA3,-0.024538863437767216
GATA4,-0.7241589630474792
GATSL3,-0.7241589630474792
GBA,-0.13123940632089812
GBA2,-0.600880662648489
GBE1,-0.638822750063301
GBP4,-0.7241589630474792
GBP5,-0.7241589630474792
GCG,-0.3660805758894655
GCH1,-0.7511245830492573
GCK,-0.7278637202028101
GCKR,-0.7241589630474792
GCLC,-0.39901535196748694
GCLM,-0.3976695832296136
GCNT2,-0.7051228396644484
GDAP1,-0.600880662648489
GDE1,-0.5881860122576066
GDF1,-0.39169600850742414
GDF15,-0.39169600850742414
GDNF,-0.31512390039715843
GEM,-0.2585546164033702
GET4,-0.600880662648489
GFAP,-0.7173284513718173
GFER,-0.2686230295282266
GFI1B,-0.21132595518782496
GFPT1,-0.3034492896799361
GFPT2,-0.7241589630474792
GFRA1,-0.7451148262332268
GFRA2,-0.7511245830492573
GGCX,-0.7241589630474792
GGT1,-0.629560488677263
GGT2,-0.6434167025021932
GGTLC3,-0.3034492896799361
GGTLC4P,-0.3034492896799361
GGTLC5P,-0.3034492896799361
GH1,-0.5472011809774874
GHR,-0.46389402187527956
GHRH,-0.6855586583381638
GHRL,-0.5336035926995595
GHS,-0.7241589630474792
GHSR,-0.7241589630474792
GIF,-0.600880662648489
GIP,-0.7241589630474792
GIT2,-0.2585546164033702
GJA1,-0.7241589630474792
GJA4,-0.5881860122576066
GJA5,-0.2585546164033702
GJB1,-0.600880662648489
GJB2,-0.7226370087215657
GJB3,-0.600880662648489
GJB6,-0.7226370087215657
GJC2,-0.2795123796036034
GJC3,-0.600880662648489
GJE1,-0.600880662648489
GK,-0.5523796249076707
GLA,-0.592982026811292
GLB1,-0.37175773397701084
GLCLC,-0.7241589630474792
GLCLR,-0.7241589630474792
GLE1,-0.2616585861011098
GLI1,-0.600880662648489
GLI2,-0.7511245830492573
GLI3,-0.7241589630474792
GLRX2,-0.7241589630474792
GLT1D1,-0.7241589630474792
GLULP5,-0.7241589630474792
GMPPA,-0.600880662648489
GNA11,-0.600880662648489
GNAI2P2,-0.7241589630474792
GNAL,-0.7511245830492573
GNAQ,-0.2616585861011098
GNAS,-0.7038669098208826
GNAS-AS1,-0.7241589630474792
GNB3,-0.6434167025021932
GNB4,-0.600880662648489
GNE,-0.21132595518782496
GNPATP,-0.7241589630474792
GNPTAB,-0.07304062489163274
GOLGA4,-0.7241589630474792
GOLT1A,-0.6313298223058947
GOLT1B,-0.6313298223058947
GORASP1,-0.24056166142850433
GOT1,-0.6313298223058947
GP1BA,-0.5870887689685514
GP1BB,-0.21132595518782496
GP34,-0.7241589630474792
GP3A,-0.7241589630474792
GP5,-0.21132595518782496
GP6,-0.574199649345155
GP9,-0.21132595518782496
GPANK1,-0.600880662648489
GPD1,-0.3034492896799361
GPER1,-0.7241589630474792
GPI,-0.3373600994907651
GPIHBP1,-0.33123171430105064
GPNMB,-0.6313298223058947
GPR101,-0.2795123796036034
GPR12,-0.7241589630474792
GPR15,-0.600880662648489
GPR160,-0.7241589630474792
GPR162,-0.6434167025021932
GPR17,-0.7241589630474792
GPR35,-0.3139828990677706
GPR65,-0.7241589630474792
GPRC5A,-0.024538863437767216
GPRIN3,-0.7241589630474792
GPT,-0.33452687928937497
GPX1,-0.6166151452242045
GRAP2,-0.09951478429082447
GREB1,-0.3034492896799361
GRIK2,-0.3794648347727805
GRIN2A,-0.5881860122576066
GRIN2B,-0.5291586506269897
GRIN3A,-0.044869343523860294
GRIP1,-0.7241589630474792
GRK2,-0.7241589630474792
GRK4,-0.7241589630474792
GRK5,-0.2585546164033702
GRM8,-0.7241589630474792
GRN,-0.22813824314324604
GRP,-0.24550315742595927
GRPR,-0.2585546164033702
GSC,-0.21132595518782496
GSK3B,-0.5881860122576066
GSN,-0.5882973688399827
GSR,-0.5433196483582406
GSTK1,-0.7186984253567977
GSTM1,-0.4223215988171445
GSTM2,-0.7241589630474792
GSTP1,-0.3805108803520046
GSTT1,-0.4334383076258433
GSTZ1,-0.600880662648489
GT,-0.329386008435814
GTF2H1,-0.600880662648489
GTF2I,-0.5667030965898426
GTF2IRD1,-0.5667030965898426
GTF3AP5,-0.7241589630474792
GUCY1A1,-0.7241589630474792
GUCY1A2,-0.7241589630474792
GUCY1A3,-0.6096428544962943
GUSB,-0.3656669573005462
GVINP1,-0.3034492896799361
GYPA,-0.7241589630474792
GYS1,-0.7241589630474792
GZMA,-0.024538863437767216
GZMB,-0.09951478429082447
GZMH,-0.600880662648489
GZMK,-0.2585546164033702
GZMM,-0.2585546164033702
H19,-0.7226370087215657
H2AFX,-0.6313298223058947
HABP2,0.0563220956567818
HADH,-0.5522836257968385
HADHA,-0.2795123796036034
HADHB,-0.2795123796036034
HAMP,-0.7038669098208826
HANAC,-0.37506576263153263
HAPLN1,-0.7241589630474792
HARS,-0.600880662648489
HARS2,-0.600880662648489
HAS1,-0.7226370087215657
HAVCR1,-0.06827755339778033
HBA1,-0.3420218983195413
HBA2,-0.2616585861011098
HBB,-0.2686230295282266
HBBP1,-0.600880662648489
HBEGF,-0.7186984253567977
HCCS,-0.024538863437767216
HCLS1,-0.600880662648489
HDAC4,-0.5881860122576066
HDAC6,-0.2686230295282266
HDAC8,-0.2795123796036034
HDAC9,-0.2275574013320193
HDL3,-0.3034492896799361
HELQ,-0.600880662648489
HELZ2,-0.3034492896799361
HERC2,-0.600880662648489
HERPUD1,-0.600880662648489
HFE,-0.5944917825394259
HGD,-0.5694306629611319
HGF,-0.34805333727111076
HHIPL1,-0.7241589630474792
HIC1,-0.7241589630474792
HIF1A,-0.3348809315067321
HINT1,-0.600880662648489
HIRA,-0.21132595518782496
HK1,-0.21896850276294502
HLA-A,-0.2721814008216687
HLA-B,-0.4774910978237992
HLA-C,-0.7241589630474792
HLA-DOA,-0.35322613379276624
HLA-DPA1,-0.21132595518782496
HLA-DPB1,-0.15737863179510114
HLA-DPB2,-0.7241589630474792
HLA-DQA1,-0.6457866922742292
HLA-DQA2,-0.35322613379276624
HLA-DQB1,-0.6385590793733147
HLA-DRB1,-0.34064352416473126
HLA-DRB3,-0.21132595518782496
HLA-DRB4,-0.2585546164033702
HLA-E,-0.6385590793733147
HLA-G,-0.024538863437767216
HLCS,-0.21132595518782496
HMBS,-0.31832085832836376
HMCN2,-0.7241589630474792
HMGA1,-0.2585546164033702
HMGB1,-0.3764944157939109
HMGB1P1,-0.7241589630474792
HMGB1P5,-0.7241589630474792
HMGB2,-0.7241589630474792
HMGB3P23,-0.7241589630474792
HMGB3P25,-0.7241589630474792
HMGCR,-0.6434167025021932
HMGN1P19,-0.7241589630474792
HMGN2P7,-0.7241589630474792
HMMR,-0.600880662648489
HMOX1,-0.3783709411192338
HNF1A,-0.729375423268933
HNF1B,-0.83370462769801
HNF4A,-0.83370462769801
HNMT,-0.11378164600453868
HNRNPA1P20,-0.7241589630474792
HNRNPA1P74,-0.83370462769801
HNRNPA3P1,-0.7241589630474792
HNRNPA3P8,-0.7241589630474792
HNRNPUL1,-0.7241589630474792
HOXA11,-0.21132595518782496
HP,-0.3499204208283252
HPGD,-0.3790196237667189
HPGDS,-0.3909856847736758
HPRT1,-0.5881860122576066
HPRT1P2,-0.7241589630474792
HPS5,-0.21132595518782496
HPSE,-0.533288106180154
HPSE2,-0.729375423268933
HRAS,-0.35322613379276624
HRG,-0.5881860122576066
HRH1,-0.2585546164033702
HRH3,-0.11378164600453868
HRSP12,-0.35322613379276624
HS3ST4,-0.7241589630474792
HSBP1P2,-0.7241589630474792
HSD11B1,-0.3034492896799361
HSD11B2,-0.7241589630474792
HSD17B12,-0.7241589630474792
HSD17B14,-0.7241589630474792
HSD17B4,-0.600880662648489
HSD17B6,-0.7511245830492573
HSD3B7,-0.600880662648489
HSF1,-0.29841630793574747
HSH2D,-0.2585546164033702
HSP90AA4P,-0.7241589630474792
HSP90AB1,-0.35322613379276624
HSP90AB2P,-0.6434167025021932
HSP90B2P,-0.2585546164033702
HSPA12B,-0.3076039856010708
HSPA14,-0.09951478429082447
HSPA1A,-0.15446482002059295
HSPA1B,-0.15446482002059295
HSPA1L,0.34378280057691296
HSPA2,-0.29841630793574747
HSPA4,-0.3794648347727805
HSPA5,-0.3976695832296136
HSPA8P12,-0.7241589630474792
HSPA8P5,-0.7241589630474792
HSPB1,-0.40646132858089745
HSPB2,-0.40646132858089745
HSPB3,-0.38063634708958316
HSPB8,-0.600880662648489
HSPD1,-0.37390004918357217
HSPE1,-0.2585546164033702
HSPG2,-0.5533145697000225
HTC2,-0.21132595518782496
HTR1A,-0.044869343523860294
HTR1B,-0.7241589630474792
HTR1D,-0.7241589630474792
HTR1E,-0.7241589630474792
HTR1F,-0.7511245830492573
HTR2A,-0.6596651113125539
HTR2C,-0.7511245830492573
HTR6,-0.7511245830492573
HTRA2,-0.3076039856010708
HUS1,-0.600880662648489
HYPLIP1,-0.3034492896799361
IAPP,-0.11378164600453868
IARS2,-0.600880662648489
IBA57,-0.600880662648489
IBSP,-0.2585546164033702
ICAM1,-0.3760053041819041
ICH,-0.7241589630474792
ICOS,-0.07637338375119328
ICOSLG,-0.024538863437767216
ID2,-0.3870767691618984
ID3,-0.600880662648489
IDH1,-0.600880662648489
IDH2,-0.600880662648489
IDUA,-0.11378164600453868
IER3,-0.4218659186363725
IER3IP1,-0.83370462769801
IFI27,-0.2585546164033702
IFI44,-0.600880662648489
IFIH1,-0.21132595518782496
IFIT1,-0.7241589630474792
IFITM3,-0.024538863437767216
IFN1@,-0.2585546164033702
IFNA1,-0.13268241765795388
IFNA13,-0.13268241765795388
IFNA2,-0.5244523261355112
IFNAR1,-0.2837856208584333
IFNAR2,-0.21132595518782496
IFNG,-0.3700675246906486
IFNGR2,-0.7226370087215657
IFNL3,-0.21132595518782496
IFT172,-0.35322613379276624
IFT74,-0.7241589630474792
IFT80,-0.2616585861011098
IGF1,-0.38264389243941593
IGF1R,-0.7226370087215657
IGF2,-0.39901535196748694
IGF2BP1,-0.7241589630474792
IGF2BP3,-0.600880662648489
IGF2R,-0.3976695832296136
IGH,-0.14083624112926454
IGHG1,-0.600880662648489
IGHG3,-0.21132595518782496
IGHM,-0.10433561004426355
IGHMBP2,-0.600880662648489
IGLL1,-0.09951478429082447
IKBKAP,-0.7226370087215657
IKBKB,-0.024538863437767216
IKBKG,-0.2616585861011098
IKZF1,-0.4987683972840995
IL10,-0.33052028707335096
IL10RA,-0.2585546164033702
IL11,-0.47146025478386594
IL12A,-0.5909897478589389
IL12A-AS1,-0.5830965810349039
IL12B,-0.5881860122576066
IL12RB1,-0.2585546164033702
IL13,-0.14746023616520718
IL15,-0.10845901757095847
IL16,-0.06499159402897571
IL17A,-0.31116672228242015
IL17C,-0.6313298223058947
IL17D,-0.14746023616520718
IL17F,-0.7241589630474792
IL17RD,-0.600880662648489
IL18,-0.3502708531329028
IL18BP,-0.7241589630474792
IL19,-0.2585546164033702
IL1A,-0.34910371238402205
IL1B,-0.32473391079475145
IL1R1,-0.09951478429082447
IL1R2,-0.022292725685140853
IL1RAP,-0.7241589630474792
IL1RL1,-0.5881860122576066
IL1RN,-0.3379200567884194
IL2,-0.3247880661642573
IL21,-0.06499159402897571
IL21R,-0.024538863437767216
IL22,-0.16578862957962714
IL23A,-0.09951478429082447
IL23R,-0.5830965810349039
IL25,-0.024538863437767216
IL27,-0.09951478429082447
IL27RA,-0.024538863437767216
IL2RA,-0.1620193824013896
IL2RB,-0.07304062489163274
IL2RG,-0.12363534984937931
IL3,-0.3622677668360905
IL32,-0.2585546164033702
IL33,-0.37258327773635663
IL4,-0.3794648347727805
IL4R,-0.5881860122576066
IL5,-0.024538863437767216
IL5RA,-0.024538863437767216
IL6,-0.31993077183753155
IL6R,-0.6420470310171515
IL6RP1,-0.7241589630474792
IL6ST,-0.39901535196748694
IL7,-0.12363534984937931
IL7R,-0.12363534984937931
IL9,-0.3976695832296136
ILF2P2,-0.7241589630474792
ILF3,-0.7241589630474792
IMMT,-0.600880662648489
IMPAD1,-0.7241589630474792
IMPG1,-0.7241589630474792
INADL,-0.7241589630474792
INF2,-0.5708224385076979
INHBA,-0.7241589630474792
INHBE,-0.7241589630474792
INMT-FAM188B,-0.7241589630474792
INPP5F,-0.3034492896799361
INPPL1,-0.2616585861011098
INS,-0.44336694990249753
INSIG1,-0.6434167025021932
INSIG2,-0.7241589630474792
INSR,-0.6503264684726697
IP6K3,-0.7241589630474792
IPMK,-0.7241589630474792
IPO7,-0.7241589630474792
IPW,-0.600880662648489
IRAK1,-0.5900141398020256
IRAK1BP1,-0.7241589630474792
IRAK3,-0.09951478429082447
IRAK4,-0.09951478429082447
IRF2,-0.5611861513712181
IRF3,-0.07073352053724387
IRF4,-0.600880662648489
IRF5,-0.7241589630474792
IRF6,-0.3870767691618984
IRF7,-0.07073352053724387
IRF9,-0.21132595518782496
IRG1,-0.5472011809774874
IRGM,-0.2585546164033702
IRS1,-0.27495843933134617
IRX1,-0.7241589630474792
ISCA1P3,-0.7241589630474792
ISG20,-0.08696862622853001
ISM1-AS1,-0.7241589630474792
ISX,-0.7241589630474792
ISYNA1,-0.3076039856010708
ITCH,-0.024538863437767216
ITGA1,-0.7241589630474792
ITGA2,-0.574199649345155
ITGA2B,-0.6096428544962943
ITGA3,-0.5965798110760819
ITGA4,-0.024538863437767216
ITGA5,-0.024538863437767216
ITGA6,-0.7241589630474792
ITGA8,-0.83370462769801
ITGA9,-0.2585546164033702
ITGA9-AS1,-0.2585546164033702
ITGAE,-0.024538863437767216
ITGAL,-0.2288636601399796
ITGAM,-0.4779188306273248
ITGAV,-0.024538863437767216
ITGAX,-0.04870878371626782
ITGB1,-0.5881860122576066
ITGB2,-0.15725297974867522
ITGB3,-0.5368450813135067
ITGB4,-0.2585546164033702
ITGB6,0.34378280057691296
ITGBL1,-0.600880662648489
ITIH3,-0.7241589630474792
ITIH5,-0.7241589630474792
ITK,-0.21132595518782496
ITM2A,-0.600880662648489
ITPA,-0.21132595518782496
ITPK1,-0.7241589630474792
IVD,-0.6096428544962943
JAG1,-0.3034492896799361
JAK1,-0.21132595518782496
JAK2,-0.5053943177307473
JAK3,-0.024538863437767216
JAKMIP3,-0.7241589630474792
JAM3,-0.024538863437767216
JCAD,-0.7241589630474792
JKAMPP1,-0.7241589630474792
JMJD1C,-0.21132595518782496
JPH1,-0.600880662648489
